Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
146;C(146, 1, 4, 10, 39, 62);3;2.517241;15276;730
146;C(146, 1, 4, 10, 39, 65);3;2.517241;15276;730
146;C(146, 1, 4, 14, 26, 61);3;2.517241;15276;730
146;C(146, 1, 4, 14, 33, 54);3;2.517241;15276;730
146;C(146, 1, 4, 15, 47, 60);3;2.517241;15276;730
146;C(146, 1, 4, 15, 54, 60);3;2.517241;15276;730
146;C(146, 1, 4, 16, 25, 64);3;2.517241;15276;730
146;C(146, 1, 4, 16, 35, 61);3;2.517241;15276;730
146;C(146, 1, 4, 17, 40, 52);3;2.517241;15276;730
146;C(146, 1, 4, 17, 45, 70);3;2.517241;15276;730
146;C(146, 1, 4, 18, 43, 58);3;2.517241;15276;730
146;C(146, 1, 4, 18, 52, 59);3;2.517241;15276;730
146;C(146, 1, 4, 19, 33, 68);3;2.517241;15276;730
146;C(146, 1, 4, 19, 36, 66);3;2.517241;15276;730
146;C(146, 1, 4, 19, 36, 65);3;2.517241;15276;730
146;C(146, 1, 4, 19, 41, 70);3;2.517241;15276;730
146;C(146, 1, 4, 21, 36, 45);3;2.517241;15276;730
146;C(146, 1, 4, 22, 29, 67);3;2.517241;15276;730
146;C(146, 1, 4, 22, 31, 68);3;2.517241;15276;730
146;C(146, 1, 4, 22, 47, 59);3;2.517241;15276;730
146;C(146, 1, 4, 23, 54, 67);3;2.517241;15276;730
146;C(146, 1, 4, 24, 34, 65);3;2.517241;15276;730
146;C(146, 1, 4, 24, 38, 53);3;2.517241;15276;730
146;C(146, 1, 4, 24, 41, 56);3;2.517241;15276;730
146;C(146, 1, 4, 26, 44, 65);3;2.517241;15276;730
146;C(146, 1, 4, 28, 43, 65);3;2.517241;15276;730
146;C(146, 1, 4, 31, 54, 68);3;2.517241;15276;730
146;C(146, 1, 4, 35, 52, 65);3;2.517241;15276;730
146;C(146, 1, 4, 35, 54, 67);3;2.517241;15276;730
146;C(146, 1, 4, 37, 51, 63);3;2.517241;15276;730
146;C(146, 1, 4, 37, 60, 66);3;2.517241;15276;730
146;C(146, 1, 4, 38, 51, 65);3;2.517241;15276;730
146;C(146, 1, 4, 40, 57, 68);3;2.517241;15276;730
146;C(146, 1, 4, 48, 58, 65);3;2.517241;15276;730
146;C(146, 1, 5, 8, 19, 60);3;2.517241;15276;730
146;C(146, 1, 5, 8, 33, 60);3;2.517241;15276;730
146;C(146, 1, 5, 8, 34, 58);3;2.517241;15276;730
146;C(146, 1, 5, 8, 39, 58);3;2.517241;15276;730
146;C(146, 1, 5, 13, 35, 54);3;2.517241;15276;730
146;C(146, 1, 5, 14, 26, 69);3;2.517241;15276;730
146;C(146, 1, 5, 14, 41, 57);3;2.517241;15276;730
146;C(146, 1, 5, 16, 40, 58);3;2.517241;15276;730
146;C(146, 1, 5, 19, 34, 46);3;2.517241;15276;730
146;C(146, 1, 5, 19, 35, 42);3;2.517241;15276;730
146;C(146, 1, 5, 20, 36, 43);3;2.517241;15276;730
146;C(146, 1, 5, 22, 29, 38);3;2.517241;15276;730
146;C(146, 1, 5, 22, 31, 64);3;2.517241;15276;730
146;C(146, 1, 5, 25, 28, 37);3;2.517241;15276;730
146;C(146, 1, 5, 25, 36, 44);3;2.517241;15276;730
146;C(146, 1, 5, 26, 39, 61);3;2.517241;15276;730
146;C(146, 1, 5, 27, 34, 64);3;2.517241;15276;730
146;C(146, 1, 5, 27, 40, 63);3;2.517241;15276;730
146;C(146, 1, 5, 29, 51, 64);3;2.517241;15276;730
146;C(146, 1, 5, 31, 48, 69);3;2.517241;15276;730
146;C(146, 1, 5, 36, 52, 60);3;2.517241;15276;730
146;C(146, 1, 5, 39, 55, 64);3;2.517241;15276;730
146;C(146, 1, 5, 50, 58, 65);3;2.517241;15276;730
146;C(146, 1, 6, 9, 36, 62);3;2.517241;15276;730
146;C(146, 1, 6, 10, 43, 62);3;2.517241;15276;730
146;C(146, 1, 6, 14, 37, 62);3;2.517241;15276;730
146;C(146, 1, 6, 15, 26, 71);3;2.517241;15276;730
146;C(146, 1, 6, 15, 32, 56);3;2.517241;15276;730
146;C(146, 1, 6, 15, 40, 68);3;2.517241;15276;730
146;C(146, 1, 6, 15, 44, 62);3;2.517241;15276;730
146;C(146, 1, 6, 15, 55, 59);3;2.517241;15276;730
146;C(146, 1, 6, 17, 31, 71);3;2.517241;15276;730
146;C(146, 1, 6, 17, 36, 62);3;2.517241;15276;730
146;C(146, 1, 6, 17, 42, 57);3;2.517241;15276;730
146;C(146, 1, 6, 21, 44, 68);3;2.517241;15276;730
146;C(146, 1, 6, 22, 53, 63);3;2.517241;15276;730
146;C(146, 1, 6, 23, 38, 66);3;2.517241;15276;730
146;C(146, 1, 6, 23, 60, 68);3;2.517241;15276;730
146;C(146, 1, 6, 24, 33, 43);3;2.517241;15276;730
146;C(146, 1, 6, 24, 35, 50);3;2.517241;15276;730
146;C(146, 1, 6, 24, 37, 52);3;2.517241;15276;730
146;C(146, 1, 6, 24, 56, 71);3;2.517241;15276;730
146;C(146, 1, 6, 28, 32, 47);3;2.517241;15276;730
146;C(146, 1, 6, 28, 46, 69);3;2.517241;15276;730
146;C(146, 1, 6, 30, 33, 46);3;2.517241;15276;730
146;C(146, 1, 6, 34, 37, 52);3;2.517241;15276;730
146;C(146, 1, 6, 36, 62, 65);3;2.517241;15276;730
146;C(146, 1, 6, 39, 58, 66);3;2.517241;15276;730
146;C(146, 1, 6, 45, 53, 71);3;2.517241;15276;730
146;C(146, 1, 6, 45, 59, 69);3;2.517241;15276;730
146;C(146, 1, 7, 11, 46, 63);3;2.517241;15276;730
146;C(146, 1, 7, 12, 46, 62);3;2.517241;15276;730
146;C(146, 1, 7, 12, 47, 62);3;2.517241;15276;730
146;C(146, 1, 7, 16, 38, 42);3;2.517241;15276;730
146;C(146, 1, 7, 16, 41, 45);3;2.517241;15276;730
146;C(146, 1, 7, 17, 54, 59);3;2.517241;15276;730
146;C(146, 1, 7, 18, 23, 56);3;2.517241;15276;730
146;C(146, 1, 7, 18, 50, 62);3;2.517241;15276;730
146;C(146, 1, 7, 19, 47, 62);3;2.517241;15276;730
146;C(146, 1, 7, 20, 30, 54);3;2.517241;15276;730
146;C(146, 1, 7, 20, 30, 71);3;2.517241;15276;730
146;C(146, 1, 7, 23, 28, 40);3;2.517241;15276;730
146;C(146, 1, 7, 23, 33, 52);3;2.517241;15276;730
146;C(146, 1, 7, 25, 44, 54);3;2.517241;15276;730
146;C(146, 1, 7, 29, 33, 50);3;2.517241;15276;730
146;C(146, 1, 7, 29, 40, 61);3;2.517241;15276;730
146;C(146, 1, 7, 33, 38, 55);3;2.517241;15276;730
146;C(146, 1, 7, 37, 57, 68);3;2.517241;15276;730
146;C(146, 1, 7, 40, 58, 63);3;2.517241;15276;730
