Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
216;C(216, 1, 4, 24, 78, 91);4;2.772093;149610;1080
216;C(216, 1, 4, 31, 45, 98);4;2.772093;149610;1080
216;C(216, 1, 5, 31, 85, 102);4;2.772093;149610;1080
216;C(216, 1, 6, 15, 53, 87);4;2.772093;149610;1080
216;C(216, 1, 6, 26, 37, 97);4;2.772093;149610;1080
216;C(216, 1, 6, 35, 46, 61);4;2.772093;149610;1080
216;C(216, 1, 6, 39, 55, 75);4;2.772093;149610;1080
216;C(216, 1, 6, 49, 65, 95);4;2.772093;149610;1080
216;C(216, 1, 6, 75, 90, 94);4;2.772093;149610;1080
216;C(216, 1, 7, 28, 38, 99);4;2.772093;149610;1080
216;C(216, 1, 7, 32, 86, 102);4;2.772093;149610;1080
216;C(216, 1, 7, 35, 53, 66);4;2.772093;149610;1080
216;C(216, 1, 8, 45, 71, 102);4;2.772093;149610;1080
216;C(216, 1, 8, 45, 79, 106);4;2.772093;149610;1080
216;C(216, 1, 8, 50, 81, 98);4;2.772093;149610;1080
216;C(216, 1, 9, 15, 49, 86);4;2.772093;149610;1080
216;C(216, 1, 9, 21, 38, 91);4;2.772093;149610;1080
216;C(216, 1, 9, 57, 82, 97);4;2.772093;149610;1080
216;C(216, 1, 10, 16, 55, 69);4;2.772093;149610;1080
216;C(216, 1, 10, 46, 70, 87);4;2.772093;149610;1080
216;C(216, 1, 11, 27, 56, 98);4;2.772093;149610;1080
216;C(216, 1, 11, 29, 81, 86);4;2.772093;149610;1080
216;C(216, 1, 12, 32, 55, 60);4;2.772093;149610;1080
216;C(216, 1, 12, 63, 69, 106);4;2.772093;149610;1080
216;C(216, 1, 13, 18, 48, 87);4;2.772093;149610;1080
216;C(216, 1, 14, 24, 46, 105);4;2.772093;149610;1080
216;C(216, 1, 15, 21, 55, 102);4;2.772093;149610;1080
216;C(216, 1, 15, 33, 38, 95);4;2.772093;149610;1080
216;C(216, 1, 15, 75, 84, 106);4;2.772093;149610;1080
216;C(216, 1, 16, 42, 51, 97);4;2.772093;149610;1080
216;C(216, 1, 16, 55, 93, 98);4;2.772093;149610;1080
216;C(216, 1, 17, 27, 59, 106);4;2.772093;149610;1080
216;C(216, 1, 17, 37, 43, 66);4;2.772093;149610;1080
216;C(216, 1, 17, 40, 55, 84);4;2.772093;149610;1080
216;C(216, 1, 18, 83, 93, 96);4;2.772093;149610;1080
216;C(216, 1, 19, 24, 30, 76);4;2.772093;149610;1080
216;C(216, 1, 19, 33, 45, 74);4;2.772093;149610;1080
216;C(216, 1, 22, 49, 78, 85);4;2.772093;149610;1080
216;C(216, 1, 23, 36, 42, 52);4;2.772093;149610;1080
216;C(216, 1, 25, 39, 57, 86);4;2.772093;149610;1080
216;C(216, 1, 25, 66, 71, 103);4;2.772093;149610;1080
216;C(216, 1, 26, 41, 99, 104);4;2.772093;149610;1080
216;C(216, 1, 27, 67, 70, 89);4;2.772093;149610;1080
216;C(216, 1, 28, 39, 98, 103);4;2.772093;149610;1080
216;C(216, 1, 30, 36, 47, 68);4;2.772093;149610;1080
216;C(216, 1, 30, 65, 79, 103);4;2.772093;149610;1080
216;C(216, 1, 31, 74, 78, 88);4;2.772093;149610;1080
216;C(216, 1, 34, 46, 53, 96);4;2.772093;149610;1080
216;C(216, 1, 38, 50, 55, 96);4;2.772093;149610;1080
216;C(216, 1, 39, 45, 96, 106);4;2.772093;149610;1080
216;C(216, 1, 40, 55, 71, 84);4;2.772093;149610;1080
216;C(216, 1, 41, 66, 73, 97);4;2.772093;149610;1080
216;C(216, 1, 42, 53, 61, 89);4;2.772093;149610;1080
216;C(216, 1, 45, 64, 73, 102);4;2.772093;149610;1080
216;C(216, 1, 49, 80, 93, 102);4;2.772093;149610;1080
216;C(216, 1, 50, 59, 64, 81);4;2.772093;149610;1080
216;C(216, 1, 53, 62, 74, 96);4;2.772093;149610;1080
216;C(216, 1, 53, 69, 75, 102);4;2.772093;149610;1080
216;C(216, 1, 55, 58, 70, 96);4;2.772093;149610;1080
216;C(216, 1, 56, 66, 73, 99);4;2.772093;149610;1080
216;C(216, 1, 57, 65, 92, 106);4;2.772093;149610;1080
216;C(216, 1, 66, 71, 88, 99);4;2.772093;149610;1080
216;C(216, 1, 73, 84, 89, 104);4;2.772093;149610;1080
216;C(216, 1, 76, 87, 92, 104);4;2.772093;149610;1080
