Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(450; 1, 11, 100)";7;5,21381;1350;12084039
"C(450; 1, 41, 50)";7;5,21381;1350;12084039
"C(450; 7, 77, 200)";7;5,21381;1350;952425298
"C(450; 13, 50, 143)";7;5,21381;1350;952425298
"C(450; 13, 83, 200)";7;5,21381;1350;952425298
"C(450; 17, 100, 187)";7;5,21381;1350;952425298
"C(450; 19, 100, 209)";7;5,21381;1350;952425298
"C(450; 23, 43, 200)";7;5,21381;1350;952425298
"C(450; 31, 50, 109)";7;5,21381;1350;952425298
"C(450; 31, 79, 200)";7;5,21381;1350;952425298
"C(450; 37, 50, 167)";7;5,21381;1350;952425298
"C(450; 47, 67, 200)";7;5,21381;1350;952425298
"C(450; 47, 100, 127)";7;5,21381;1350;952425298
"C(450; 49, 50, 89)";7;5,21381;1350;952425298
"C(450; 49, 200, 209)";7;5,21381;1350;952425298
"C(450; 50, 53, 77)";7;5,21381;1350;952425298
"C(450; 50, 59, 199)";7;5,21381;1350;952425298
"C(450; 50, 71, 211)";7;5,21381;1350;952425298
"C(450; 50, 73, 157)";7;5,21381;1350;952425298
"C(450; 50, 91, 131)";7;5,21381;1350;952425298
"C(450; 50, 127, 193)";7;5,21381;1350;952425298
"C(450; 50, 139, 179)";7;5,21381;1350;952425298
"C(450; 50, 181, 221)";7;5,21381;1350;952425298
"C(450; 53, 100, 133)";7;5,21381;1350;952425298
"C(450; 59, 169, 200)";7;5,21381;1350;952425298
"C(450; 61, 200, 221)";7;5,21381;1350;952425298
"C(450; 71, 100, 119)";7;5,21381;1350;952425298
"C(450; 73, 97, 100)";7;5,21381;1350;952425298
"C(450; 79, 89, 100)";7;5,21381;1350;952425298
"C(450; 91, 100, 101)";7;5,21381;1350;952425298
"C(450; 97, 167, 200)";7;5,21381;1350;952425298
"C(450; 100, 107, 173)";7;5,21381;1350;952425298
"C(450; 100, 109, 151)";7;5,21381;1350;952425298
"C(450; 100, 137, 217)";7;5,21381;1350;952425298
"C(450; 100, 143, 223)";7;5,21381;1350;952425298
"C(450; 100, 169, 179)";7;5,21381;1350;952425298
"C(450; 100, 181, 191)";7;5,21381;1350;952425298
"C(450; 101, 200, 211)";7;5,21381;1350;952425298
"C(450; 103, 173, 200)";7;5,21381;1350;952425298
"C(450; 113, 133, 200)";7;5,21381;1350;952425298
"C(450; 137, 157, 200)";7;5,21381;1350;952425298
"C(450; 139, 151, 200)";7;5,21381;1350;952425298
"C(450; 149, 191, 200)";7;5,21381;1350;952425298
"C(450; 187, 193, 200)";7;5,21381;1350;952425298
"C(450; 200, 203, 223)";7;5,21381;1350;952425298
