Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(408; 1, 22, 186)";7;4,99263;1224;600742335
"C(408; 2, 37, 54)";7;4,99263;1224;600742335
"C(408; 2, 54, 167)";7;4,99263;1224;600742335
"C(408; 5, 110, 114)";7;4,99263;1224;600742335
"C(408; 6, 11, 166)";7;4,99263;1224;600742335
"C(408; 6, 79, 106)";7;4,99263;1224;600742335
"C(408; 6, 106, 125)";7;4,99263;1224;600742335
"C(408; 6, 166, 193)";7;4,99263;1224;600742335
"C(408; 7, 78, 154)";7;4,99263;1224;600742335
"C(408; 10, 19, 138)";7;4,99263;1224;600742335
"C(408; 13, 30, 122)";7;4,99263;1224;600742335
"C(408; 14, 30, 149)";7;4,99263;1224;600742335
"C(408; 18, 35, 46)";7;4,99263;1224;600742335
"C(408; 18, 46, 169)";7;4,99263;1224;600742335
"C(408; 18, 101, 182)";7;4,99263;1224;600742335
"C(408; 18, 103, 182)";7;4,99263;1224;600742335
"C(408; 23, 98, 198)";7;4,99263;1224;600742335
"C(408; 25, 142, 162)";7;4,99263;1224;600742335
"C(408; 26, 73, 114)";7;4,99263;1224;600742335
"C(408; 29, 90, 178)";7;4,99263;1224;600742335
"C(408; 31, 54, 134)";7;4,99263;1224;600742335
"C(408; 38, 91, 198)";7;4,99263;1224;600742335
"C(408; 38, 113, 198)";7;4,99263;1224;600742335
"C(408; 41, 86, 126)";7;4,99263;1224;600742335
"C(408; 42, 59, 74)";7;4,99263;1224;600742335
"C(408; 42, 62, 77)";7;4,99263;1224;600742335
"C(408; 42, 62, 127)";7;4,99263;1224;600742335
"C(408; 42, 74, 145)";7;4,99263;1224;600742335
"C(408; 43, 130, 162)";7;4,99263;1224;600742335
"C(408; 49, 138, 146)";7;4,99263;1224;600742335
"C(408; 50, 95, 126)";7;4,99263;1224;600742335
"C(408; 50, 109, 126)";7;4,99263;1224;600742335
"C(408; 53, 58, 66)";7;4,99263;1224;600742335
"C(408; 54, 134, 173)";7;4,99263;1224;600742335
"C(408; 58, 66, 151)";7;4,99263;1224;600742335
"C(408; 61, 78, 118)";7;4,99263;1224;600742335
"C(408; 65, 150, 202)";7;4,99263;1224;600742335
"C(408; 66, 83, 194)";7;4,99263;1224;600742335
"C(408; 66, 121, 194)";7;4,99263;1224;600742335
"C(408; 67, 158, 186)";7;4,99263;1224;600742335
"C(408; 70, 133, 150)";7;4,99263;1224;600742335
"C(408; 78, 118, 143)";7;4,99263;1224;600742335
"C(408; 78, 154, 197)";7;4,99263;1224;600742335
"C(408; 82, 89, 174)";7;4,99263;1224;600742335
"C(408; 82, 115, 174)";7;4,99263;1224;600742335
"C(408; 86, 126, 163)";7;4,99263;1224;600742335
"C(408; 90, 94, 97)";7;4,99263;1224;600742335
"C(408; 90, 94, 107)";7;4,99263;1224;600742335
"C(408; 90, 175, 178)";7;4,99263;1224;600742335
"C(408; 98, 181, 198)";7;4,99263;1224;600742335
"C(408; 110, 114, 199)";7;4,99263;1224;600742335
"C(408; 130, 161, 162)";7;4,99263;1224;600742335
"C(408; 137, 158, 186)";7;4,99263;1224;600742335
"C(408; 138, 146, 155)";7;4,99263;1224;600742335
"C(408; 139, 150, 202)";7;4,99263;1224;600742335
"C(408; 142, 162, 179)";7;4,99263;1224;600742335
"C(408; 157, 174, 190)";7;4,99263;1224;600742335
