Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(143; 1, 17, 28)";5;3,47887;429;150877
"C(143; 1, 32, 42)";5;3,47887;429;150877
"C(143; 1, 46, 67)";5;3,47887;429;150877
"C(143; 2, 9, 51)";5;3,47887;429;5562341
"C(143; 2, 34, 56)";5;3,47887;429;5562341
"C(143; 3, 5, 58)";5;3,47887;429;5562341
"C(143; 3, 17, 47)";5;3,47887;429;5562341
"C(143; 3, 51, 59)";5;3,47887;429;5562341
"C(143; 4, 15, 25)";5;3,47887;429;5562341
"C(143; 4, 18, 41)";5;3,47887;429;5562341
"C(143; 4, 31, 68)";5;3,47887;429;5562341
"C(143; 6, 10, 27)";5;3,47887;429;5562341
"C(143; 6, 25, 41)";5;3,47887;429;5562341
"C(143; 6, 34, 49)";5;3,47887;429;5562341
"C(143; 7, 8, 62)";5;3,47887;429;5562341
"C(143; 7, 24, 53)";5;3,47887;429;5562341
"C(143; 7, 36, 40)";5;3,47887;429;5562341
"C(143; 8, 36, 61)";5;3,47887;429;5562341
"C(143; 9, 10, 34)";5;3,47887;429;5562341
"C(143; 9, 15, 31)";5;3,47887;429;5562341
"C(143; 12, 20, 54)";5;3,47887;429;5562341
"C(143; 12, 45, 68)";5;3,47887;429;5562341
"C(143; 12, 50, 61)";5;3,47887;429;5562341
"C(143; 14, 16, 19)";5;3,47887;429;5562341
"C(143; 14, 63, 71)";5;3,47887;429;5562341
"C(143; 15, 51, 58)";5;3,47887;429;5562341
"C(143; 16, 21, 71)";5;3,47887;429;5562341
"C(143; 16, 43, 60)";5;3,47887;429;5562341
"C(143; 18, 20, 68)";5;3,47887;429;5562341
"C(143; 18, 30, 62)";5;3,47887;429;5562341
"C(143; 19, 36, 60)";5;3,47887;429;5562341
"C(143; 19, 37, 40)";5;3,47887;429;5562341
"C(143; 21, 23, 35)";5;3,47887;429;5562341
"C(143; 21, 24, 43)";5;3,47887;429;5562341
"C(143; 23, 32, 57)";5;3,47887;429;5562341
"C(143; 24, 35, 40)";5;3,47887;429;5562341
"C(143; 25, 49, 58)";5;3,47887;429;5562341
"C(143; 27, 45, 50)";5;3,47887;429;5562341
"C(143; 28, 32, 38)";5;3,47887;429;5562341
"C(143; 28, 47, 69)";5;3,47887;429;5562341
"C(143; 29, 46, 64)";5;3,47887;429;5562341
"C(143; 29, 47, 59)";5;3,47887;429;5562341
"C(143; 29, 69, 70)";5;3,47887;429;5562341
"C(143; 35, 37, 57)";5;3,47887;429;5562341
"C(143; 38, 63, 69)";5;3,47887;429;5562341
"C(143; 42, 46, 70)";5;3,47887;429;5562341
"C(143; 42, 48, 57)";5;3,47887;429;5562341
"C(143; 43, 53, 54)";5;3,47887;429;5562341
"C(143; 48, 63, 70)";5;3,47887;429;5562341
"C(143; 54, 60, 61)";5;3,47887;429;5562341
"C(143; 56, 64, 67)";5;3,47887;429;5562341
