Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
909;C(909, 1, 123);21;14.21586;201;1818
909;C(909, 393, 454);21;14.21586;201;1818
