Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(11; 1, 2, 3, 4)";2;1,2;44;2977
"C(11; 1, 2, 3, 5)";2;1,2;44;2977
"C(11; 1, 2, 4, 5)";2;1,2;44;2977
"C(11; 1, 3, 4, 5)";2;1,2;44;2977
"C(11; 2, 3, 4, 5)";2;1,2;44;2977
