N,K,S,diameter,averageShortestPathLength,edges
1333,5,C(1333;1;7;79;189;404),6,4.3123123123123124,6665
1333,5,C(1333;1;14;96;216;534),6,4.3123123123123124,6665
1333,5,C(1333;1;21;293;366;467),6,4.3123123123123124,6665
1333,5,C(1333;1;27;381;560;629),6,4.3123123123123124,6665
1333,5,C(1333;1;30;136;351;618),6,4.3123123123123124,6665
1333,5,C(1333;1;42;151;432;530),6,4.3123123123123124,6665
1333,5,C(1333;1;47;88;256;286),6,4.3123123123123124,6665
1333,5,C(1333;1;49;130;137;377),6,4.3123123123123124,6665
1333,5,C(1333;1;53;414;438;637),6,4.3123123123123124,6665
1333,5,C(1333;1;70;289;346;601),6,4.3123123123123124,6665
1333,5,C(1333;1;78;134;395;517),6,4.3123123123123124,6665
1333,5,C(1333;1;79;108;312;537),6,4.3123123123123124,6665
1333,5,C(1333;1;83;135;513;536),6,4.3123123123123124,6665
1333,5,C(1333;1;99;233;460;481),6,4.3123123123123124,6665
1333,5,C(1333;1;113;127;173;657),6,4.3123123123123124,6665
1333,5,C(1333;1;113;135;188;388),6,4.3123123123123124,6665
1333,5,C(1333;1;120;270;332;649),6,4.3123123123123124,6665
1333,5,C(1333;1;139;331;411;486),6,4.3123123123123124,6665
1333,5,C(1333;1;145;246;311;360),6,4.3123123123123124,6665
1333,5,C(1333;1;175;374;419;476),6,4.3123123123123124,6665
1333,5,C(1333;1;214;551;637;650),6,4.3123123123123124,6665
1333,5,C(1333;1;216;358;592;627),6,4.3123123123123124,6665
1333,5,C(1333;1;294;369;491;503),6,4.3123123123123124,6665
1333,5,C(1333;1;330;409;561;603),6,4.3123123123123124,6665
1333,5,C(1333;1;338;397;524;646),6,4.3123123123123124,6665
