N,K,S,diameter,averageShortestPathLength,edges
1187,5,C(1187;1;27;185;259;275),6,4.1939291736930864,5935
1187,5,C(1187;1;44;169;230;474),6,4.1939291736930864,5935
1187,5,C(1187;1;46;158;188;400),6,4.1939291736930864,5935
1187,5,C(1187;1;55;298;306;508),6,4.1939291736930864,5935
1187,5,C(1187;1;77;191;236;295),6,4.1939291736930864,5935
1187,5,C(1187;1;87;353;423;449),6,4.1939291736930864,5935
1187,5,C(1187;1;129;203;512;559),6,4.1939291736930864,5935
1187,5,C(1187;1;165;322;568;583),6,4.1939291736930864,5935
1187,5,C(1187;1;172;226;365;493),6,4.1939291736930864,5935
1187,5,C(1187;1;293;313;421;482),6,4.1939291736930864,5935
