N,K,S,diameter,averageShortestPathLength,edges
2323,5,C(2323;1;67;80;183;772),7,4.8828596037898366,11615
2323,5,C(2323;1;71;195;227;866),7,4.8828596037898366,11615
2323,5,C(2323;1;104;448;972;1017),7,4.8828596037898366,11615
2323,5,C(2323;1;140;622;677;977),7,4.8828596037898366,11615
2323,5,C(2323;1;239;378;963;1006),7,4.8828596037898366,11615
2323,5,C(2323;1;259;723;732;1047),7,4.8828596037898366,11615
2323,5,C(2323;1;274;338;523;870),7,4.8828596037898366,11615
2323,5,C(2323;1;307;533;890;1040),7,4.8828596037898366,11615
2323,5,C(2323;1;554;784;901;1055),7,4.8828596037898366,11615
2323,5,C(2323;1;635;698;996;1074),7,4.8828596037898366,11615
