N,K,S,diameter,averageShortestPathLength,edges
2017,5,C(2017;1;42;147;408;434),7,4.7361111111111107,10085
2017,5,C(2017;1;46;127;477;849),7,4.7361111111111107,10085
2017,5,C(2017;1;48;586;662;1005),7,4.7361111111111107,10085
2017,5,C(2017;1;99;576;590;697),7,4.7361111111111107,10085
2017,5,C(2017;1;148;598;643;757),7,4.7361111111111107,10085
2017,5,C(2017;1;150;222;405;570),7,4.7361111111111107,10085
2017,5,C(2017;1;163;646;659;911),7,4.7361111111111107,10085
2017,5,C(2017;1;199;632;803;886),7,4.7361111111111107,10085
2017,5,C(2017;1;270;298;318;708),7,4.7361111111111107,10085
2017,5,C(2017;1;351;623;845;958),7,4.7361111111111107,10085
