N,K,S,diameter,averageShortestPathLength,edges
733,5,C(733;1;11;79;120;224),5,3.7540983606557377,3665
733,5,C(733;1;25;167;249;362),5,3.7540983606557377,3665
733,5,C(733;1;27;48;194;230),5,3.7540983606557377,3665
733,5,C(733;1;34;166;185;243),5,3.7540983606557377,3665
733,5,C(733;1;36;78;88;337),5,3.7540983606557377,3665
733,5,C(733;1;47;226;262;287),5,3.7540983606557377,3665
733,5,C(733;1;87;189;200;326),5,3.7540983606557377,3665
733,5,C(733;1;138;168;209;340),5,3.7540983606557377,3665
733,5,C(733;1;184;242;322;341),5,3.7540983606557377,3665
733,5,C(733;1;190;210;280;324),5,3.7540983606557377,3665
