N,K,S,diameter,averageShortestPathLength,edges
2521,5,C(2521;1;139;332;538;898),7,4.9690476190476192,12605
2521,5,C(2521;1;153;316;385;588),7,4.9690476190476192,12605
2521,5,C(2521;1;251;311;706;725),7,4.9690476190476192,12605
2521,5,C(2521;1;251;352;691;1171),7,4.9690476190476192,12605
2521,5,C(2521;1;306;323;752;763),7,4.9690476190476192,12605
2521,5,C(2521;1;320;377;399;1145),7,4.9690476190476192,12605
2521,5,C(2521;1;338;489;876;895),7,4.9690476190476192,12605
2521,5,C(2521;1;359;440;535;672),7,4.9690476190476192,12605
2521,5,C(2521;1;411;681;832;911),7,4.9690476190476192,12605
2521,5,C(2521;1;634;716;871;1145),7,4.9690476190476192,12605
