N,K,S,diameter,averageShortestPathLength,edges
1279,5,C(1279;1;12;306;368;513),6,4.2691705790297343,6395
1279,5,C(1279;1;19;88;187;348),6,4.2691705790297343,6395
1279,5,C(1279;1;21;255;370;546),6,4.2691705790297343,6395
1279,5,C(1279;1;26;226;536;609),6,4.2691705790297343,6395
1279,5,C(1279;1;41;376;479;550),6,4.2691705790297343,6395
1279,5,C(1279;1;43;177;321;346),6,4.2691705790297343,6395
1279,5,C(1279;1;43;265;372;627),6,4.2691705790297343,6395
1279,5,C(1279;1;48;264;326;571),6,4.2691705790297343,6395
1279,5,C(1279;1;49;130;202;596),6,4.2691705790297343,6395
1279,5,C(1279;1;51;110;296;605),6,4.2691705790297343,6395
1279,5,C(1279;1;56;130;350;564),6,4.2691705790297343,6395
1279,5,C(1279;1;90;399;446;510),6,4.2691705790297343,6395
1279,5,C(1279;1;107;156;178;542),6,4.2691705790297343,6395
1279,5,C(1279;1;119;171;246;599),6,4.2691705790297343,6395
1279,5,C(1279;1;119;431;440;497),6,4.2691705790297343,6395
1279,5,C(1279;1;150;294;337;554),6,4.2691705790297343,6395
1279,5,C(1279;1;162;218;305;403),6,4.2691705790297343,6395
1279,5,C(1279;1;182;374;468;584),6,4.2691705790297343,6395
1279,5,C(1279;1;194;270;294;432),6,4.2691705790297343,6395
1279,5,C(1279;1;224;280;515;600),6,4.2691705790297343,6395
1279,5,C(1279;1;234;393;514;596),6,4.2691705790297343,6395
1279,5,C(1279;1;241;288;349;499),6,4.2691705790297343,6395
1279,5,C(1279;1;261;283;482;603),6,4.2691705790297343,6395
1279,5,C(1279;1;277;457;533;614),6,4.2691705790297343,6395
1279,5,C(1279;1;305;453;593;634),6,4.2691705790297343,6395
