N,K,S,diameter,averageShortestPathLength,edges
595,5,C(595;1;14;151;219;269),5,3.5690235690235692,2975
595,5,C(595;1;19;31;159;231),5,3.5690235690235692,2975
595,5,C(595;1;19;61;109;136),5,3.5690235690235692,2975
595,5,C(595;1;21;26;116;176),5,3.5690235690235692,2975
595,5,C(595;1;22;97;107;135),5,3.5690235690235692,2975
595,5,C(595;1;27;75;86;239),5,3.5690235690235692,2975
595,5,C(595;1;34;109;131;256),5,3.5690235690235692,2975
595,5,C(595;1;36;231;246;274),5,3.5690235690235692,2975
595,5,C(595;1;39;51;86;146),5,3.5690235690235692,2975
595,5,C(595;1;39;84;141;261),5,3.5690235690235692,2975
595,5,C(595;1;39;96;161;206),5,3.5690235690235692,2975
595,5,C(595;1;56;106;239;281),5,3.5690235690235692,2975
595,5,C(595;1;61;71;94;294),5,3.5690235690235692,2975
595,5,C(595;1;61;144;231;271),5,3.5690235690235692,2975
595,5,C(595;1;64;104;174;224),5,3.5690235690235692,2975
595,5,C(595;1;75;92;239;271),5,3.5690235690235692,2975
595,5,C(595;1;76;239;251;294),5,3.5690235690235692,2975
595,5,C(595;1;94;131;216;289),5,3.5690235690235692,2975
595,5,C(595;1;101;126;211;264),5,3.5690235690235692,2975
595,5,C(595;1;101;160;228;256),5,3.5690235690235692,2975
