N,K,S,diameter,averageShortestPathLength,edges
908,5,C(908;1;23;235;264;343),5,3.9437706725468580,4540
908,5,C(908;1;28;79;143;405),5,3.9437706725468580,4540
908,5,C(908;1;35;82;110;429),5,3.9437706725468580,4540
908,5,C(908;1;45;76;127;321),5,3.9437706725468580,4540
908,5,C(908;1;77;108;280;332),5,3.9437706725468580,4540
908,5,C(908;1;85;99;139;260),5,3.9437706725468580,4540
908,5,C(908;1;90;110;305;371),5,3.9437706725468580,4540
908,5,C(908;1;93;127;138;166),5,3.9437706725468580,4540
908,5,C(908;1;93;198;217;242),5,3.9437706725468580,4540
908,5,C(908;1;99;158;350;371),5,3.9437706725468580,4540
908,5,C(908;1;130;143;242;321),5,3.9437706725468580,4540
908,5,C(908;1;142;186;271;345),5,3.9437706725468580,4540
908,5,C(908;1;158;325;386;441),5,3.9437706725468580,4540
908,5,C(908;1;159;259;298;342),5,3.9437706725468580,4540
908,5,C(908;1;244;283;308;432),5,3.9437706725468580,4540
