N,K,S,diameter,averageShortestPathLength,edges
2243,5,C(2243;1;13;688;834;1076),7,4.8429973238180200,11215
2243,5,C(2243;1;88;579;691;816),7,4.8429973238180200,11215
2243,5,C(2243;1;90;218;242;558),7,4.8429973238180200,11215
2243,5,C(2243;1;97;324;891;1099),7,4.8429973238180200,11215
2243,5,C(2243;1;104;409;463;947),7,4.8429973238180200,11215
2243,5,C(2243;1;185;621;798;1096),7,4.8429973238180200,11215
2243,5,C(2243;1;227;401;727;820),7,4.8429973238180200,11215
2243,5,C(2243;1;345;398;626;1118),7,4.8429973238180200,11215
2243,5,C(2243;1;415;433;636;1100),7,4.8429973238180200,11215
2243,5,C(2243;1;419;462;961;1075),7,4.8429973238180200,11215
