N,K,S,diameter,averageShortestPathLength,edges
557,5,C(557;1;8;82;207;264),5,3.5107913669064748,2785
557,5,C(557;1;19;98;183;252),5,3.5107913669064748,2785
557,5,C(557;1;21;50;104;234),5,3.5107913669064748,2785
557,5,C(557;1;33;78;129;243),5,3.5107913669064748,2785
557,5,C(557;1;33;129;183;209),5,3.5107913669064748,2785
557,5,C(557;1;42;112;217;241),5,3.5107913669064748,2785
557,5,C(557;1;48;137;204;241),5,3.5107913669064748,2785
557,5,C(557;1;49;88;104;269),5,3.5107913669064748,2785
557,5,C(557;1;53;58;135;148),5,3.5107913669064748,2785
557,5,C(557;1;70;82;118;148),5,3.5107913669064748,2785
557,5,C(557;1;70;176;184;216),5,3.5107913669064748,2785
557,5,C(557;1;77;108;176;269),5,3.5107913669064748,2785
557,5,C(557;1;95;118;197;207),5,3.5107913669064748,2785
557,5,C(557;1;95;169;207;248),5,3.5107913669064748,2785
557,5,C(557;1;135;148;192;197),5,3.5107913669064748,2785
