N,K,S,diameter,averageShortestPathLength,edges
707,5,C(707;1;8;50;223;301),5,3.7252124645892351,3535
707,5,C(707;1;14;206;320;328),5,3.7252124645892351,3535
707,5,C(707;1;18;247;271;339),5,3.7252124645892351,3535
707,5,C(707;1;19;122;278;350),5,3.7252124645892351,3535
707,5,C(707;1;27;60;163;334),5,3.7252124645892351,3535
707,5,C(707;1;40;282;288;312),5,3.7252124645892351,3535
707,5,C(707;1;50;178;317;347),5,3.7252124645892351,3535
707,5,C(707;1;52;84;95;226),5,3.7252124645892351,3535
707,5,C(707;1;53;99;275;290),5,3.7252124645892351,3535
707,5,C(707;1;56;68;97;186),5,3.7252124645892351,3535
707,5,C(707;1;85;99;105;160),5,3.7252124645892351,3535
707,5,C(707;1;111;154;190;279),5,3.7252124645892351,3535
707,5,C(707;1;126;183;265;293),5,3.7252124645892351,3535
