N,K,S,diameter,averageShortestPathLength,edges
425,5,C(425;1;6;28;124;194),4,3.2924528301886791,2125
425,5,C(425;1;6;107;152;188),4,3.2924528301886791,2125
425,5,C(425;1;8;34;107;127),4,3.2924528301886791,2125
425,5,C(425;1;8;61;109;143),4,3.2924528301886791,2125
425,5,C(425;1;13;32;112;154),4,3.2924528301886791,2125
425,5,C(425;1;13;46;149;179),4,3.2924528301886791,2125
425,5,C(425;1;14;49;129;186),4,3.2924528301886791,2125
425,5,C(425;1;15;51;121;210),4,3.2924528301886791,2125
425,5,C(425;1;16;61;66;201),4,3.2924528301886791,2125
425,5,C(425;1;17;41;87;154),4,3.2924528301886791,2125
425,5,C(425;1;19;24;144;178),4,3.2924528301886791,2125
425,5,C(425;1;25;34;112;159),4,3.2924528301886791,2125
425,5,C(425;1;25;36;55;156),4,3.2924528301886791,2125
425,5,C(425;1;26;46;61;161),4,3.2924528301886791,2125
425,5,C(425;1;28;137;169;209),4,3.2924528301886791,2125
425,5,C(425;1;29;45;83;188),4,3.2924528301886791,2125
425,5,C(425;1;35;40;97;205),4,3.2924528301886791,2125
425,5,C(425;1;35;65;119;144),4,3.2924528301886791,2125
425,5,C(425;1;39;52;113;171),4,3.2924528301886791,2125
425,5,C(425;1;43;99;150;161),4,3.2924528301886791,2125
425,5,C(425;1;44;145;173;197),4,3.2924528301886791,2125
425,5,C(425;1;46;153;161;175),4,3.2924528301886791,2125
425,5,C(425;1;47;69;78;83),4,3.2924528301886791,2125
425,5,C(425;1;50;68;194;209),4,3.2924528301886791,2125
425,5,C(425;1;50;82;139;176),4,3.2924528301886791,2125
425,5,C(425;1;51;75;139;157),4,3.2924528301886791,2125
425,5,C(425;1;52;66;192;210),4,3.2924528301886791,2125
425,5,C(425;1;53;69;102;146),4,3.2924528301886791,2125
425,5,C(425;1;53;71;167;173),4,3.2924528301886791,2125
425,5,C(425;1;56;66;194;209),4,3.2924528301886791,2125
425,5,C(425;1;57;125;152;168),4,3.2924528301886791,2125
425,5,C(425;1;59;146;155;200),4,3.2924528301886791,2125
425,5,C(425;1;61;66;75;102),4,3.2924528301886791,2125
425,5,C(425;1;61;148;158;201),4,3.2924528301886791,2125
425,5,C(425;1;66;93;128;209),4,3.2924528301886791,2125
425,5,C(425;1;66;125;137;159),4,3.2924528301886791,2125
425,5,C(425;1;68;125;148;157),4,3.2924528301886791,2125
425,5,C(425;1;71;121;137;174),4,3.2924528301886791,2125
425,5,C(425;1;74;91;161;209),4,3.2924528301886791,2125
425,5,C(425;1;74;98;161;208),4,3.2924528301886791,2125
425,5,C(425;1;79;95;131;150),4,3.2924528301886791,2125
425,5,C(425;1;92;145;160;180),4,3.2924528301886791,2125
425,5,C(425;1;98;117;152;167),4,3.2924528301886791,2125
425,5,C(425;1;113;128;161;190),4,3.2924528301886791,2125
425,5,C(425;1;114;131;143;187),4,3.2924528301886791,2125
