N,K,S,diameter,averageShortestPathLength,edges
2311,5,C(2311;1;33;442;452;733),7,4.8761904761904766,11555
2311,5,C(2311;1;70;468;714;897),7,4.8761904761904766,11555
2311,5,C(2311;1;101;183;480;894),7,4.8761904761904766,11555
2311,5,C(2311;1;128;530;837;972),7,4.8761904761904766,11555
2311,5,C(2311;1;227;558;920;961),7,4.8761904761904766,11555
2311,5,C(2311;1;312;523;649;1032),7,4.8761904761904766,11555
2311,5,C(2311;1;445;484;683;996),7,4.8761904761904766,11555
2311,5,C(2311;1;525;547;727;997),7,4.8761904761904766,11555
2311,5,C(2311;1;618;802;819;993),7,4.8761904761904766,11555
2311,5,C(2311;1;652;707;1039;1046),7,4.8761904761904766,11555
