N,K,S,diameter,averageShortestPathLength,edges
464,5,C(464;1;6;53;97;125),5,3.3606911447084231,2320
464,5,C(464;1;7;78;101;219),5,3.3606911447084231,2320
464,5,C(464;1;9;62;96;109),5,3.3606911447084231,2320
464,5,C(464;1;11;56;92;108),5,3.3606911447084231,2320
464,5,C(464;1;13;62;94;115),5,3.3606911447084231,2320
464,5,C(464;1;15;39;134;169),5,3.3606911447084231,2320
464,5,C(464;1;22;31;135;183),5,3.3606911447084231,2320
464,5,C(464;1;29;53;90;100),5,3.3606911447084231,2320
464,5,C(464;1;29;75;114;185),5,3.3606911447084231,2320
464,5,C(464;1;33;41;60;137),5,3.3606911447084231,2320
464,5,C(464;1;35;87;98;212),5,3.3606911447084231,2320
464,5,C(464;1;35;147;199;210),5,3.3606911447084231,2320
464,5,C(464;1;42;51;80;149),5,3.3606911447084231,2320
464,5,C(464;1;44;55;201;225),5,3.3606911447084231,2320
464,5,C(464;1;52;76;211;216),5,3.3606911447084231,2320
464,5,C(464;1;55;143;151;182),5,3.3606911447084231,2320
464,5,C(464;1;71;119;159;170),5,3.3606911447084231,2320
464,5,C(464;1;87;99;150;219),5,3.3606911447084231,2320
464,5,C(464;1;91;103;110;144),5,3.3606911447084231,2320
464,5,C(464;1;92;135;215;223),5,3.3606911447084231,2320
464,5,C(464;1;101;134;147;177),5,3.3606911447084231,2320
464,5,C(464;1;105;129;196;217),5,3.3606911447084231,2320
464,5,C(464;1;107;138;150;223),5,3.3606911447084231,2320
464,5,C(464;1;117;129;138;170),5,3.3606911447084231,2320
464,5,C(464;1;125;153;190;203),5,3.3606911447084231,2320
