N,K,S,diameter,averageShortestPathLength,edges
533,5,C(533;1;6;60;146;251),5,3.4774436090225564,2665
533,5,C(533;1;8;53;101;134),5,3.4774436090225564,2665
533,5,C(533;1;10;47;89;202),5,3.4774436090225564,2665
533,5,C(533;1;12;31;100;127),5,3.4774436090225564,2665
533,5,C(533;1;13;71;80;194),5,3.4774436090225564,2665
533,5,C(533;1;15;134;195;245),5,3.4774436090225564,2665
533,5,C(533;1;16;37;100;192),5,3.4774436090225564,2665
533,5,C(533;1;16;59;126;256),5,3.4774436090225564,2665
533,5,C(533;1;17;145;215;236),5,3.4774436090225564,2665
533,5,C(533;1;20;149;179;260),5,3.4774436090225564,2665
533,5,C(533;1;27;63;86;134),5,3.4774436090225564,2665
533,5,C(533;1;31;110;179;229),5,3.4774436090225564,2665
533,5,C(533;1;31;152;172;255),5,3.4774436090225564,2665
533,5,C(533;1;34;61;172;193),5,3.4774436090225564,2665
533,5,C(533;1;34;72;86;262),5,3.4774436090225564,2665
533,5,C(533;1;36;63;84;179),5,3.4774436090225564,2665
533,5,C(533;1;42;170;201;219),5,3.4774436090225564,2665
533,5,C(533;1;43;107;167;179),5,3.4774436090225564,2665
533,5,C(533;1;44;94;202;228),5,3.4774436090225564,2665
533,5,C(533;1;45;214;224;251),5,3.4774436090225564,2665
533,5,C(533;1;47;55;186;222),5,3.4774436090225564,2665
533,5,C(533;1;54;60;150;200),5,3.4774436090225564,2665
533,5,C(533;1;54;63;83;130),5,3.4774436090225564,2665
533,5,C(533;1;58;151;160;193),5,3.4774436090225564,2665
533,5,C(533;1;58;166;219;230),5,3.4774436090225564,2665
533,5,C(533;1;62;95;227;238),5,3.4774436090225564,2665
533,5,C(533;1;69;77;91;110),5,3.4774436090225564,2665
533,5,C(533;1;69;93;158;263),5,3.4774436090225564,2665
533,5,C(533;1;74;79;135;180),5,3.4774436090225564,2665
533,5,C(533;1;75;116;136;180),5,3.4774436090225564,2665
533,5,C(533;1;77;86;132;253),5,3.4774436090225564,2665
533,5,C(533;1;90;149;154;255),5,3.4774436090225564,2665
533,5,C(533;1;90;186;195;227),5,3.4774436090225564,2665
533,5,C(533;1;93;124;195;261),5,3.4774436090225564,2665
533,5,C(533;1;109;119;165;199),5,3.4774436090225564,2665
533,5,C(533;1;110;134;184;228),5,3.4774436090225564,2665
533,5,C(533;1;122;130;192;224),5,3.4774436090225564,2665
533,5,C(533;1;151;159;181;264),5,3.4774436090225564,2665
