N,K,S,diameter,averageShortestPathLength,edges
1129,5,C(1129;1;59;275;322;359),6,4.1418439716312054,5645
1129,5,C(1129;1;62;81;192;456),6,4.1418439716312054,5645
1129,5,C(1129;1;78;86;223;278),6,4.1418439716312054,5645
1129,5,C(1129;1;81;112;235;259),6,4.1418439716312054,5645
1129,5,C(1129;1;82;147;421;512),6,4.1418439716312054,5645
1129,5,C(1129;1;86;163;221;340),6,4.1418439716312054,5645
1129,5,C(1129;1;90;214;252;512),6,4.1418439716312054,5645
1129,5,C(1129;1;138;178;223;471),6,4.1418439716312054,5645
1129,5,C(1129;1;153;170;222;435),6,4.1418439716312054,5645
1129,5,C(1129;1;179;199;284;346),6,4.1418439716312054,5645
