N,K,S,diameter,averageShortestPathLength,edges
1071,5,C(1071;1;7;85;139;475),6,4.0915887850467287,5355
1071,5,C(1071;1;9;41;219;484),6,4.0915887850467287,5355
1071,5,C(1071;1;12;85;400;467),6,4.0915887850467287,5355
1071,5,C(1071;1;20;34;239;469),6,4.0915887850467287,5355
1071,5,C(1071;1;20;104;135;285),6,4.0915887850467287,5355
1071,5,C(1071;1;41;182;435;468),6,4.0915887850467287,5355
1071,5,C(1071;1;41;185;193;400),6,4.0915887850467287,5355
1071,5,C(1071;1;46;83;190;361),6,4.0915887850467287,5355
1071,5,C(1071;1;62;89;163;394),6,4.0915887850467287,5355
1071,5,C(1071;1;62;109;209;361),6,4.0915887850467287,5355
1071,5,C(1071;1;72;169;189;371),6,4.0915887850467287,5355
1071,5,C(1071;1;75;83;205;442),6,4.0915887850467287,5355
1071,5,C(1071;1;77;323;470;482),6,4.0915887850467287,5355
1071,5,C(1071;1;78;172;256;374),6,4.0915887850467287,5355
1071,5,C(1071;1;89;110;190;226),6,4.0915887850467287,5355
1071,5,C(1071;1;99;112;120;272),6,4.0915887850467287,5355
1071,5,C(1071;1;120;209;351;518),6,4.0915887850467287,5355
1071,5,C(1071;1;189;224;387;526),6,4.0915887850467287,5355
1071,5,C(1071;1;209;261;282;482),6,4.0915887850467287,5355
