N,K,S,diameter,averageShortestPathLength,edges
2227,5,C(2227;1;23;188;526;953),7,4.8391734052111408,11135
2227,5,C(2227;1;35;147;379;1108),7,4.8391734052111408,11135
2227,5,C(2227;1;76;194;285;758),7,4.8391734052111408,11135
2227,5,C(2227;1;105;507;581;830),7,4.8391734052111408,11135
2227,5,C(2227;1;154;220;832;912),7,4.8391734052111408,11135
2227,5,C(2227;1;222;577;652;968),7,4.8391734052111408,11135
2227,5,C(2227;1;303;530;553;967),7,4.8391734052111408,11135
2227,5,C(2227;1;336;601;810;1039),7,4.8391734052111408,11135
2227,5,C(2227;1;356;375;470;851),7,4.8391734052111408,11135
2227,5,C(2227;1;509;541;838;895),7,4.8391734052111408,11135
