N,K,S,diameter,averageShortestPathLength,edges
775,5,C(775;1;24;81;276;344),5,3.7958656330749352,3875
775,5,C(775;1;29;54;101;354),5,3.7958656330749352,3875
775,5,C(775;1;34;74;131;344),5,3.7958656330749352,3875
775,5,C(775;1;54;154;196;376),5,3.7958656330749352,3875
775,5,C(775;1;71;89;171;376),5,3.7958656330749352,3875
775,5,C(775;1;89;114;209;309),5,3.7958656330749352,3875
775,5,C(775;1;101;156;244;351),5,3.7958656330749352,3875
775,5,C(775;1;101;196;221;311),5,3.7958656330749352,3875
775,5,C(775;1;199;209;256;281),5,3.7958656330749352,3875
775,5,C(775;1;226;244;294;376),5,3.7958656330749352,3875
