N,K,S,diameter,averageShortestPathLength,edges
639,5,C(639;1;11;42;207;275),5,3.6332288401253918,3195
639,5,C(639;1;19;88;168;290),5,3.6332288401253918,3195
639,5,C(639;1;22;60;134;167),5,3.6332288401253918,3195
639,5,C(639;1;25;58;120;135),5,3.6332288401253918,3195
639,5,C(639;1;29;52;177;269),5,3.6332288401253918,3195
639,5,C(639;1;35;46;124;288),5,3.6332288401253918,3195
639,5,C(639;1;43;54;201;229),5,3.6332288401253918,3195
639,5,C(639;1;62;86;114;130),5,3.6332288401253918,3195
639,5,C(639;1;63;73;106;163),5,3.6332288401253918,3195
639,5,C(639;1;67;113;126;211),5,3.6332288401253918,3195
639,5,C(639;1;79;123;230;261),5,3.6332288401253918,3195
639,5,C(639;1;98;125;164;216),5,3.6332288401253918,3195
639,5,C(639;1;104;135;173;183),5,3.6332288401253918,3195
639,5,C(639;1;173;229;243;267),5,3.6332288401253918,3195
