N,K,S,diameter,averageShortestPathLength,edges
1507,5,C(1507;1;29;303;523;700),6,4.4355909694555109,7535
1507,5,C(1507;1;31;206;598;749),6,4.4355909694555109,7535
1507,5,C(1507;1;52;70;232;686),6,4.4355909694555109,7535
1507,5,C(1507;1;62;338;455;747),6,4.4355909694555109,7535
1507,5,C(1507;1;63;446;470;585),6,4.4355909694555109,7535
1507,5,C(1507;1;82;274;581;638),6,4.4355909694555109,7535
1507,5,C(1507;1;83;137;209;729),6,4.4355909694555109,7535
1507,5,C(1507;1;128;139;212;237),6,4.4355909694555109,7535
1507,5,C(1507;1;170;321;590;632),6,4.4355909694555109,7535
1507,5,C(1507;1;176;246;548;680),6,4.4355909694555109,7535
1507,5,C(1507;1;189;316;547;615),6,4.4355909694555109,7535
1507,5,C(1507;1;202;328;624;670),6,4.4355909694555109,7535
1507,5,C(1507;1;366;520;559;593),6,4.4355909694555109,7535
