Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
36;C(36, 1, 4, 10);3;2.14286;9009;108
36;C(36, 1, 4, 11);3;2.14286;9009;108
36;C(36, 1, 4, 13);3;2.14286;9009;108
36;C(36, 1, 4, 15);3;2.14286;9009;108
36;C(36, 1, 5, 8);3;2.14286;9009;108
36;C(36, 1, 5, 14);3;2.14286;9009;108
36;C(36, 1, 6, 16);3;2.14286;9009;108
36;C(36, 1, 7, 10);3;2.14286;9009;108
36;C(36, 1, 7, 16);3;2.14286;9009;108
36;C(36, 1, 8, 11);3;2.14286;9009;108
36;C(36, 1, 8, 13);3;2.14286;9009;108
36;C(36, 1, 10, 14);3;2.14286;9009;108
36;C(36, 1, 11, 16);3;2.14286;9009;108
36;C(36, 1, 13, 16);3;2.14286;9009;108
36;C(36, 2, 3, 10);3;2.14286;9009;108
36;C(36, 2, 3, 14);3;2.14286;9009;108
36;C(36, 2, 5, 11);3;2.14286;9009;108
36;C(36, 2, 5, 14);3;2.14286;9009;108
36;C(36, 2, 7, 8);3;2.14286;9009;108
36;C(36, 2, 7, 10);3;2.14286;9009;108
36;C(36, 2, 7, 13);3;2.14286;9009;108
36;C(36, 2, 8, 11);3;2.14286;9009;108
36;C(36, 2, 10, 11);3;2.14286;9009;108
36;C(36, 2, 10, 15);3;2.14286;9009;108
36;C(36, 2, 13, 14);3;2.14286;9009;108
36;C(36, 2, 14, 15);3;2.14286;9009;108
36;C(36, 3, 4, 17);3;2.14286;9009;108
36;C(36, 3, 5, 16);3;2.14286;9009;108
36;C(36, 3, 7, 8);3;2.14286;9009;108
36;C(36, 3, 10, 14);3;2.14286;9009;108
36;C(36, 4, 5, 7);3;2.14286;9009;108
36;C(36, 4, 5, 11);3;2.14286;9009;108
36;C(36, 4, 5, 17);3;2.14286;9009;108
36;C(36, 4, 6, 7);3;2.14286;9009;108
36;C(36, 4, 6, 11);3;2.14286;9009;108
36;C(36, 4, 7, 13);3;2.14286;9009;108
36;C(36, 4, 7, 17);3;2.14286;9009;108
36;C(36, 4, 10, 17);3;2.14286;9009;108
36;C(36, 4, 11, 13);3;2.14286;9009;108
36;C(36, 5, 6, 8);3;2.14286;9009;108
36;C(36, 5, 7, 8);3;2.14286;9009;108
36;C(36, 5, 7, 16);3;2.14286;9009;108
36;C(36, 5, 8, 17);3;2.14286;9009;108
36;C(36, 5, 14, 16);3;2.14286;9009;108
36;C(36, 5, 16, 17);3;2.14286;9009;108
36;C(36, 6, 8, 13);3;2.14286;9009;108
36;C(36, 6, 16, 17);3;2.14286;9009;108
36;C(36, 7, 8, 17);3;2.14286;9009;108
36;C(36, 7, 16, 17);3;2.14286;9009;108
36;C(36, 8, 11, 13);3;2.14286;9009;108
36;C(36, 8, 11, 15);3;2.14286;9009;108
36;C(36, 8, 13, 17);3;2.14286;9009;108
36;C(36, 10, 11, 17);3;2.14286;9009;108
36;C(36, 10, 14, 15);3;2.14286;9009;108
36;C(36, 10, 14, 17);3;2.14286;9009;108
36;C(36, 11, 13, 16);3;2.14286;9009;108
36;C(36, 11, 16, 17);3;2.14286;9009;108
36;C(36, 13, 14, 16);3;2.14286;9009;108
36;C(36, 13, 14, 17);3;2.14286;9009;108
36;C(36, 13, 15, 16);3;2.14286;9009;108
