Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
797;C(797, 1, 75);20;13.31658;132;1594
797;C(797, 1, 37);20;13.31658;132;1594
797;C(797, 1, 43);20;13.31658;132;1594
797;C(797, 1, 85);20;13.31658;132;1594
797;C(797, 1, 280);20;13.31658;132;1594
797;C(797, 1, 278);20;13.31658;132;1594
797;C(797, 139, 398);20;13.31658;132;1594
797;C(797, 140, 398);20;13.31658;132;1594
797;C(797, 380, 398);20;13.31658;132;1594
797;C(797, 356, 398);20;13.31658;132;1594
797;C(797, 361, 398);20;13.31658;132;1594
797;C(797, 377, 398);20;13.31658;132;1594
