Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
703;C(703, 1, 38);19;12.50427;92;1406
703;C(703, 1, 75);19;12.50427;92;1406
703;C(703, 1, 36);19;12.50427;92;1406
703;C(703, 1, 73);19;12.50427;92;1406
703;C(703, 1, 186);19;12.50427;92;1406
703;C(703, 1, 110);19;12.50427;92;1406
703;C(703, 1, 147);19;12.50427;92;1406
703;C(703, 1, 112);19;12.50427;92;1406
703;C(703, 1, 184);19;12.50427;92;1406
703;C(703, 1, 149);19;12.50427;92;1406
703;C(703, 1, 221);19;12.50427;92;1406
703;C(703, 1, 258);19;12.50427;92;1406
703;C(703, 1, 223);19;12.50427;92;1406
703;C(703, 1, 295);19;12.50427;92;1406
703;C(703, 1, 260);19;12.50427;92;1406
703;C(703, 1, 297);19;12.50427;92;1406
703;C(703, 1, 332);19;12.50427;92;1406
703;C(703, 18, 351);19;12.50427;92;1406
703;C(703, 19, 351);19;12.50427;92;1406
703;C(703, 1, 334);19;12.50427;92;1406
703;C(703, 130, 351);19;12.50427;92;1406
703;C(703, 55, 351);19;12.50427;92;1406
703;C(703, 56, 351);19;12.50427;92;1406
703;C(703, 92, 351);19;12.50427;92;1406
703;C(703, 93, 351);19;12.50427;92;1406
703;C(703, 129, 351);19;12.50427;92;1406
703;C(703, 166, 351);19;12.50427;92;1406
703;C(703, 203, 351);19;12.50427;92;1406
703;C(703, 167, 351);19;12.50427;92;1406
703;C(703, 204, 351);19;12.50427;92;1406
703;C(703, 240, 351);19;12.50427;92;1406
703;C(703, 241, 351);19;12.50427;92;1406
703;C(703, 277, 351);19;12.50427;92;1406
703;C(703, 314, 351);19;12.50427;92;1406
703;C(703, 278, 351);19;12.50427;92;1406
703;C(703, 315, 351);19;12.50427;92;1406
