Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
882;C(882, 1, 83);21;14.00795;149;1764
882;C(882, 1, 41);21;14.00795;149;1764
882;C(882, 1, 85);21;14.00795;149;1764
882;C(882, 1, 43);21;14.00795;149;1764
882;C(882, 1, 169);21;14.00795;149;1764
882;C(882, 1, 167);21;14.00795;149;1764
882;C(882, 1, 209);21;14.00795;149;1764
882;C(882, 1, 211);21;14.00795;149;1764
882;C(882, 1, 335);21;14.00795;149;1764
882;C(882, 1, 337);21;14.00795;149;1764
882;C(882, 1, 398);21;14.00795;149;1764
882;C(882, 1, 421);21;14.00795;149;1764
882;C(882, 1, 419);21;14.00795;149;1764
