Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(104; 1, 10, 44)";5;3,12621;312;47302
"C(104; 1, 13, 18)";5;3,12621;312;47302
"C(104; 1, 13, 42)";5;3,12621;312;47302
"C(104; 1, 14, 23)";5;3,12621;312;47302
"C(104; 1, 14, 36)";5;3,12621;312;47302
"C(104; 1, 17, 28)";5;3,12621;312;47302
"C(104; 1, 18, 46)";5;3,12621;312;47302
"C(104; 1, 20, 49)";5;3,12621;312;47302
"C(104; 1, 22, 48)";5;3,12621;312;47302
"C(104; 1, 30, 48)";5;3,12621;312;47302
