Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(91; 1, 9, 22)";4;2,97778;273;607646
"C(91; 1, 9, 38)";4;2,97778;273;607646
"C(91; 1, 10, 16)";4;2,97778;273;607646
"C(91; 1, 10, 38)";4;2,97778;273;607646
"C(91; 1, 12, 17)";4;2,97778;273;607646
"C(91; 1, 12, 29)";4;2,97778;273;607646
"C(91; 1, 16, 40)";4;2,97778;273;607646
"C(91; 1, 17, 43)";4;2,97778;273;607646
"C(91; 1, 26, 35)";4;2,97778;273;607646
