Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(47; 1, 4, 19)";3;2,34783;141;27661
"C(47; 1, 5, 13)";3;2,34783;141;27661
"C(47; 1, 5, 17)";3;2,34783;141;27661
"C(47; 1, 7, 17)";3;2,34783;141;27661
"C(47; 1, 8, 11)";3;2,34783;141;27661
"C(47; 1, 10, 15)";3;2,34783;141;27661
"C(47; 1, 11, 17)";3;2,34783;141;27661
"C(47; 1, 12, 19)";3;2,34783;141;27661
"C(47; 1, 14, 22)";3;2,34783;141;27661
"C(47; 1, 15, 22)";3;2,34783;141;27661
