"C(300; 1, 24)";12;8,17391;600;3383260
"C(300; 1, 26)";12;8,17391;600;3383260
"C(300; 1, 124)";12;8,17391;600;3383260
"C(300; 1, 126)";12;8,17391;600;3383260
