Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(205; 1, 9, 79)";6;3,95098;615;29697921
"C(205; 1, 11, 63)";6;3,95098;615;29697921
"C(205; 1, 13, 62)";6;3,95098;615;29697921
"C(205; 1, 15, 39)";6;3,95098;615;29697921
"C(205; 1, 43, 56)";6;3,95098;615;29697921
"C(205; 2, 22, 79)";6;3,95098;615;29697921
"C(205; 2, 23, 28)";6;3,95098;615;29697921
"C(205; 2, 86, 93)";6;3,95098;615;29697921
"C(205; 3, 16, 33)";6;3,95098;615;29697921
"C(205; 3, 19, 39)";6;3,95098;615;29697921
"C(205; 3, 45, 88)";6;3,95098;615;29697921
"C(205; 3, 63, 80)";6;3,95098;615;29697921
"C(205; 4, 26, 29)";6;3,95098;615;29697921
"C(205; 4, 43, 52)";6;3,95098;615;29697921
"C(205; 4, 46, 56)";6;3,95098;615;29697921
"C(205; 5, 14, 69)";6;3,95098;615;29697921
"C(205; 6, 29, 90)";6;3,95098;615;29697921
"C(205; 6, 53, 74)";6;3,95098;615;29697921
"C(205; 7, 24, 91)";6;3,95098;615;29697921
"C(205; 7, 62, 63)";6;3,95098;615;29697921
"C(205; 8, 17, 72)";6;3,95098;615;29697921
"C(205; 8, 85, 98)";6;3,95098;615;29697921
"C(205; 8, 86, 101)";6;3,95098;615;29697921
"C(205; 8, 88, 94)";6;3,95098;615;29697921
"C(205; 8, 92, 93)";6;3,95098;615;29697921
"C(205; 9, 14, 44)";6;3,95098;615;29697921
"C(205; 9, 16, 35)";6;3,95098;615;29697921
"C(205; 10, 28, 67)";6;3,95098;615;29697921
"C(205; 11, 19, 40)";6;3,95098;615;29697921
"C(205; 11, 20, 26)";6;3,95098;615;29697921
"C(205; 11, 24, 51)";6;3,95098;615;29697921
"C(205; 11, 49, 99)";6;3,95098;615;29697921
"C(205; 12, 37, 67)";6;3,95098;615;29697921
"C(205; 12, 49, 76)";6;3,95098;615;29697921
"C(205; 12, 64, 73)";6;3,95098;615;29697921
"C(205; 12, 78, 87)";6;3,95098;615;29697921
"C(205; 13, 14, 36)";6;3,95098;615;29697921
"C(205; 13, 18, 43)";6;3,95098;615;29697921
"C(205; 13, 23, 47)";6;3,95098;615;29697921
"C(205; 14, 23, 48)";6;3,95098;615;29697921
"C(205; 14, 51, 62)";6;3,95098;615;29697921
"C(205; 14, 89, 100)";6;3,95098;615;29697921
"C(205; 16, 17, 29)";6;3,95098;615;29697921
"C(205; 16, 19, 21)";6;3,95098;615;29697921
"C(205; 16, 34, 61)";6;3,95098;615;29697921
"C(205; 17, 18, 46)";6;3,95098;615;29697921
"C(205; 17, 25, 53)";6;3,95098;615;29697921
"C(205; 17, 48, 50)";6;3,95098;615;29697921
"C(205; 18, 28, 88)";6;3,95098;615;29697921
"C(205; 18, 29, 91)";6;3,95098;615;29697921
"C(205; 19, 34, 66)";6;3,95098;615;29697921
"C(205; 19, 42, 52)";6;3,95098;615;29697921
"C(205; 20, 52, 67)";6;3,95098;615;29697921
"C(205; 20, 93, 97)";6;3,95098;615;29697921
"C(205; 21, 31, 55)";6;3,95098;615;29697921
"C(205; 21, 34, 101)";6;3,95098;615;29697921
"C(205; 21, 54, 83)";6;3,95098;615;29697921
"C(205; 21, 66, 89)";6;3,95098;615;29697921
"C(205; 22, 37, 49)";6;3,95098;615;29697921
"C(205; 22, 38, 80)";6;3,95098;615;29697921
"C(205; 22, 40, 52)";6;3,95098;615;29697921
"C(205; 22, 57, 62)";6;3,95098;615;29697921
"C(205; 22, 71, 81)";6;3,95098;615;29697921
"C(205; 23, 36, 58)";6;3,95098;615;29697921
"C(205; 23, 43, 88)";6;3,95098;615;29697921
"C(205; 24, 25, 94)";6;3,95098;615;29697921
"C(205; 24, 31, 49)";6;3,95098;615;29697921
"C(205; 24, 50, 89)";6;3,95098;615;29697921
"C(205; 24, 59, 77)";6;3,95098;615;29697921
"C(205; 25, 29, 99)";6;3,95098;615;29697921
"C(205; 26, 28, 72)";6;3,95098;615;29697921
"C(205; 26, 46, 94)";6;3,95098;615;29697921
"C(205; 27, 34, 59)";6;3,95098;615;29697921
"C(205; 27, 38, 83)";6;3,95098;615;29697921
