Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(515; 1, 46, 56)";7;5,41634;1545;2015718985
"C(515; 6, 179, 239)";7;5,41634;1545;2015718985
"C(515; 7, 123, 193)";7;5,41634;1545;2015718985
"C(515; 8, 67, 147)";7;5,41634;1545;2015718985
"C(515; 9, 11, 101)";7;5,41634;1545;2015718985
"C(515; 14, 129, 246)";7;5,41634;1545;2015718985
"C(515; 16, 134, 221)";7;5,41634;1545;2015718985
"C(515; 17, 78, 248)";7;5,41634;1545;2015718985
"C(515; 18, 22, 202)";7;5,41634;1545;2015718985
"C(515; 19, 34, 156)";7;5,41634;1545;2015718985
"C(515; 21, 64, 146)";7;5,41634;1545;2015718985
"C(515; 23, 28, 257)";7;5,41634;1545;2015718985
"C(515; 24, 74, 201)";7;5,41634;1545;2015718985
"C(515; 26, 89, 166)";7;5,41634;1545;2015718985
"C(515; 27, 33, 212)";7;5,41634;1545;2015718985
"C(515; 29, 79, 211)";7;5,41634;1545;2015718985
"C(515; 31, 119, 191)";7;5,41634;1545;2015718985
"C(515; 32, 73, 247)";7;5,41634;1545;2015718985
"C(515; 36, 44, 111)";7;5,41634;1545;2015718985
"C(515; 41, 174, 236)";7;5,41634;1545;2015718985
"C(515; 42, 128, 223)";7;5,41634;1545;2015718985
"C(515; 43, 82, 167)";7;5,41634;1545;2015718985
"C(515; 47, 57, 102)";7;5,41634;1545;2015718985
"C(515; 51, 229, 234)";7;5,41634;1545;2015718985
"C(515; 52, 178, 183)";7;5,41634;1545;2015718985
"C(515; 53, 122, 137)";7;5,41634;1545;2015718985
"C(515; 54, 66, 91)";7;5,41634;1545;2015718985
"C(515; 58, 93, 158)";7;5,41634;1545;2015718985
"C(515; 61, 189, 231)";7;5,41634;1545;2015718985
"C(515; 62, 133, 238)";7;5,41634;1545;2015718985
"C(515; 63, 77, 192)";7;5,41634;1545;2015718985
"C(515; 69, 84, 256)";7;5,41634;1545;2015718985
"C(515; 71, 144, 176)";7;5,41634;1545;2015718985
"C(515; 72, 88, 222)";7;5,41634;1545;2015718985
"C(515; 76, 109, 136)";7;5,41634;1545;2015718985
"C(515; 81, 99, 121)";7;5,41634;1545;2015718985
"C(515; 86, 164, 181)";7;5,41634;1545;2015718985
"C(515; 87, 118, 237)";7;5,41634;1545;2015718985
"C(515; 96, 219, 226)";7;5,41634;1545;2015718985
"C(515; 97, 173, 233)";7;5,41634;1545;2015718985
"C(515; 98, 127, 177)";7;5,41634;1545;2015718985
"C(515; 104, 149, 159)";7;5,41634;1545;2015718985
"C(515; 106, 241, 244)";7;5,41634;1545;2015718985
"C(515; 107, 188, 228)";7;5,41634;1545;2015718985
"C(515; 108, 132, 182)";7;5,41634;1545;2015718985
"C(515; 116, 186, 199)";7;5,41634;1545;2015718985
"C(515; 117, 143, 232)";7;5,41634;1545;2015718985
"C(515; 126, 131, 154)";7;5,41634;1545;2015718985
"C(515; 141, 171, 209)";7;5,41634;1545;2015718985
"C(515; 142, 163, 227)";7;5,41634;1545;2015718985
"C(515; 151, 216, 251)";7;5,41634;1545;2015718985
"C(515; 152, 218, 243)";7;5,41634;1545;2015718985
"C(515; 153, 172, 187)";7;5,41634;1545;2015718985
"C(515; 161, 196, 254)";7;5,41634;1545;2015718985
"C(515; 162, 198, 242)";7;5,41634;1545;2015718985
"C(515; 197, 208, 217)";7;5,41634;1545;2015718985
"C(515; 207, 252, 253)";7;5,41634;1545;2015718985
