Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(428; 1, 22, 188)";7;5,1007;1284;752999076
"C(428; 2, 39, 56)";7;5,1007;1284;752999076
"C(428; 4, 41, 46)";7;5,1007;1284;752999076
"C(428; 4, 46, 173)";7;5,1007;1284;752999076
"C(428; 5, 84, 110)";7;5,1007;1284;752999076
"C(428; 7, 32, 154)";7;5,1007;1284;752999076
"C(428; 8, 25, 122)";7;5,1007;1284;752999076
"C(428; 8, 122, 189)";7;5,1007;1284;752999076
"C(428; 9, 20, 198)";7;5,1007;1284;752999076
"C(428; 10, 19, 148)";7;5,1007;1284;752999076
"C(428; 10, 148, 195)";7;5,1007;1284;752999076
"C(428; 11, 72, 186)";7;5,1007;1284;752999076
"C(428; 12, 91, 138)";7;5,1007;1284;752999076
"C(428; 12, 123, 138)";7;5,1007;1284;752999076
"C(428; 14, 36, 59)";7;5,1007;1284;752999076
"C(428; 14, 36, 155)";7;5,1007;1284;752999076
"C(428; 16, 30, 57)";7;5,1007;1284;752999076
"C(428; 16, 30, 157)";7;5,1007;1284;752999076
"C(428; 17, 54, 200)";7;5,1007;1284;752999076
"C(428; 18, 76, 77)";7;5,1007;1284;752999076
"C(428; 18, 76, 137)";7;5,1007;1284;752999076
"C(428; 21, 34, 96)";7;5,1007;1284;752999076
"C(428; 22, 188, 213)";7;5,1007;1284;752999076
"C(428; 23, 44, 78)";7;5,1007;1284;752999076
"C(428; 24, 62, 75)";7;5,1007;1284;752999076
"C(428; 24, 62, 139)";7;5,1007;1284;752999076
"C(428; 26, 79, 128)";7;5,1007;1284;752999076
"C(428; 26, 128, 135)";7;5,1007;1284;752999076
"C(428; 27, 60, 166)";7;5,1007;1284;752999076
"C(428; 28, 106, 141)";7;5,1007;1284;752999076
"C(428; 31, 164, 174)";7;5,1007;1284;752999076
"C(428; 33, 130, 212)";7;5,1007;1284;752999076
"C(428; 34, 96, 193)";7;5,1007;1284;752999076
"C(428; 35, 86, 160)";7;5,1007;1284;752999076
"C(428; 37, 42, 108)";7;5,1007;1284;752999076
"C(428; 38, 99, 208)";7;5,1007;1284;752999076
"C(428; 38, 115, 208)";7;5,1007;1284;752999076
"C(428; 40, 89, 182)";7;5,1007;1284;752999076
"C(428; 40, 125, 182)";7;5,1007;1284;752999076
"C(428; 43, 48, 90)";7;5,1007;1284;752999076
"C(428; 44, 78, 191)";7;5,1007;1284;752999076
"C(428; 47, 152, 178)";7;5,1007;1284;752999076
"C(428; 48, 90, 171)";7;5,1007;1284;752999076
"C(428; 49, 204, 206)";7;5,1007;1284;752999076
"C(428; 50, 95, 116)";7;5,1007;1284;752999076
"C(428; 50, 116, 119)";7;5,1007;1284;752999076
"C(428; 51, 162, 172)";7;5,1007;1284;752999076
"C(428; 52, 105, 170)";7;5,1007;1284;752999076
"C(428; 53, 118, 120)";7;5,1007;1284;752999076
"C(428; 54, 197, 200)";7;5,1007;1284;752999076
"C(428; 55, 68, 74)";7;5,1007;1284;752999076
"C(428; 58, 61, 88)";7;5,1007;1284;752999076
"C(428; 58, 88, 153)";7;5,1007;1284;752999076
"C(428; 63, 102, 140)";7;5,1007;1284;752999076
"C(428; 64, 93, 94)";7;5,1007;1284;752999076
"C(428; 64, 94, 121)";7;5,1007;1284;752999076
"C(428; 66, 136, 211)";7;5,1007;1284;752999076
"C(428; 69, 132, 194)";7;5,1007;1284;752999076
"C(428; 70, 81, 180)";7;5,1007;1284;752999076
"C(428; 70, 133, 180)";7;5,1007;1284;752999076
"C(428; 71, 80, 150)";7;5,1007;1284;752999076
"C(428; 72, 186, 203)";7;5,1007;1284;752999076
"C(428; 80, 143, 150)";7;5,1007;1284;752999076
"C(428; 82, 101, 156)";7;5,1007;1284;752999076
"C(428; 82, 113, 156)";7;5,1007;1284;752999076
"C(428; 85, 144, 158)";7;5,1007;1284;752999076
"C(428; 86, 160, 179)";7;5,1007;1284;752999076
"C(428; 87, 92, 202)";7;5,1007;1284;752999076
"C(428; 92, 127, 202)";7;5,1007;1284;752999076
"C(428; 98, 176, 199)";7;5,1007;1284;752999076
"C(428; 100, 134, 169)";7;5,1007;1284;752999076
"C(428; 102, 140, 151)";7;5,1007;1284;752999076
"C(428; 103, 104, 126)";7;5,1007;1284;752999076
"C(428; 104, 111, 126)";7;5,1007;1284;752999076
"C(428; 112, 185, 210)";7;5,1007;1284;752999076
"C(428; 114, 131, 196)";7;5,1007;1284;752999076
"C(428; 118, 120, 161)";7;5,1007;1284;752999076
"C(428; 124, 142, 201)";7;5,1007;1284;752999076
"C(428; 129, 144, 158)";7;5,1007;1284;752999076
"C(428; 130, 181, 212)";7;5,1007;1284;752999076
"C(428; 132, 145, 194)";7;5,1007;1284;752999076
"C(428; 146, 149, 192)";7;5,1007;1284;752999076
"C(428; 162, 163, 172)";7;5,1007;1284;752999076
"C(428; 164, 174, 183)";7;5,1007;1284;752999076
"C(428; 165, 204, 206)";7;5,1007;1284;752999076
