Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(102; 1, 12, 31)";4;3,08911;306;44719
"C(102; 1, 14, 19)";4;3,08911;306;44719
"C(102; 1, 23, 30)";4;3,08911;306;44719
"C(102; 1, 24, 43)";4;3,08911;306;44719
"C(102; 4, 7, 31)";4;3,08911;306;989873
"C(102; 5, 7, 36)";4;3,08911;306;989873
"C(102; 6, 25, 41)";4;3,08911;306;989873
"C(102; 7, 13, 18)";4;3,08911;306;989873
"C(102; 8, 11, 37)";4;3,08911;306;989873
"C(102; 11, 30, 35)";4;3,08911;306;989873
"C(102; 13, 22, 43)";4;3,08911;306;989873
"C(102; 18, 23, 29)";4;3,08911;306;989873
"C(102; 19, 23, 24)";4;3,08911;306;989873
"C(102; 19, 29, 42)";4;3,08911;306;989873
"C(102; 23, 26, 31)";4;3,08911;306;989873
"C(102; 23, 31, 42)";4;3,08911;306;989873
"C(102; 24, 25, 35)";4;3,08911;306;989873
"C(102; 25, 35, 44)";4;3,08911;306;989873
"C(102; 25, 36, 37)";4;3,08911;306;989873
"C(102; 25, 46, 47)";4;3,08911;306;989873
"C(102; 29, 36, 41)";4;3,08911;306;989873
"C(102; 29, 47, 48)";4;3,08911;306;989873
"C(102; 30, 37, 41)";4;3,08911;306;989873
"C(102; 31, 36, 43)";4;3,08911;306;989873
"C(102; 35, 48, 49)";4;3,08911;306;989873
"C(102; 37, 38, 41)";4;3,08911;306;989873
