Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(113; 1, 6, 43)";5;3,21429;339;68523
"C(113; 1, 7, 44)";5;3,21429;339;68523
"C(113; 1, 12, 40)";5;3,21429;339;68523
"C(113; 1, 13, 18)";5;3,21429;339;68523
"C(113; 1, 13, 21)";5;3,21429;339;68523
"C(113; 1, 16, 26)";5;3,21429;339;68523
"C(113; 1, 19, 26)";5;3,21429;339;68523
"C(113; 1, 25, 34)";5;3,21429;339;68523
"C(113; 1, 41, 47)";5;3,21429;339;68523
"C(113; 2, 26, 36)";5;3,21429;339;1880076
"C(113; 3, 31, 33)";5;3,21429;339;1880076
"C(113; 4, 19, 36)";5;3,21429;339;1880076
"C(113; 4, 47, 48)";5;3,21429;339;1880076
"C(113; 5, 7, 50)";5;3,21429;339;1880076
"C(113; 5, 17, 18)";5;3,21429;339;1880076
"C(113; 5, 17, 33)";5;3,21429;339;1880076
"C(113; 6, 13, 35)";5;3,21429;339;1880076
"C(113; 6, 14, 41)";5;3,21429;339;1880076
"C(113; 6, 17, 43)";5;3,21429;339;1880076
"C(113; 6, 47, 51)";5;3,21429;339;1880076
"C(113; 7, 22, 34)";5;3,21429;339;1880076
"C(113; 8, 9, 31)";5;3,21429;339;1880076
"C(113; 8, 9, 55)";5;3,21429;339;1880076
"C(113; 8, 11, 37)";5;3,21429;339;1880076
"C(113; 8, 15, 18)";5;3,21429;339;1880076
"C(113; 8, 17, 19)";5;3,21429;339;1880076
"C(113; 9, 29, 30)";5;3,21429;339;1880076
"C(113; 9, 50, 56)";5;3,21429;339;1880076
"C(113; 10, 12, 43)";5;3,21429;339;1880076
"C(113; 10, 13, 14)";5;3,21429;339;1880076
"C(113; 11, 12, 19)";5;3,21429;339;1880076
"C(113; 11, 14, 24)";5;3,21429;339;1880076
"C(113; 11, 28, 30)";5;3,21429;339;1880076
"C(113; 12, 29, 37)";5;3,21429;339;1880076
"C(113; 12, 39, 44)";5;3,21429;339;1880076
"C(113; 12, 41, 49)";5;3,21429;339;1880076
"C(113; 13, 17, 27)";5;3,21429;339;1880076
"C(113; 13, 32, 46)";5;3,21429;339;1880076
"C(113; 14, 25, 40)";5;3,21429;339;1880076
"C(113; 15, 21, 37)";5;3,21429;339;1880076
"C(113; 15, 22, 43)";5;3,21429;339;1880076
"C(113; 15, 24, 31)";5;3,21429;339;1880076
"C(113; 15, 27, 50)";5;3,21429;339;1880076
"C(113; 15, 31, 44)";5;3,21429;339;1880076
"C(113; 15, 42, 52)";5;3,21429;339;1880076
"C(113; 15, 51, 54)";5;3,21429;339;1880076
"C(113; 16, 22, 39)";5;3,21429;339;1880076
"C(113; 16, 30, 36)";5;3,21429;339;1880076
"C(113; 16, 34, 38)";5;3,21429;339;1880076
"C(113; 16, 35, 36)";5;3,21429;339;1880076
"C(113; 16, 45, 47)";5;3,21429;339;1880076
"C(113; 17, 25, 39)";5;3,21429;339;1880076
"C(113; 19, 21, 53)";5;3,21429;339;1880076
"C(113; 19, 22, 42)";5;3,21429;339;1880076
"C(113; 20, 21, 34)";5;3,21429;339;1880076
"C(113; 20, 24, 27)";5;3,21429;339;1880076
"C(113; 20, 26, 28)";5;3,21429;339;1880076
"C(113; 20, 32, 34)";5;3,21429;339;1880076
"C(113; 21, 26, 49)";5;3,21429;339;1880076
"C(113; 21, 36, 40)";5;3,21429;339;1880076
"C(113; 22, 28, 48)";5;3,21429;339;1880076
"C(113; 22, 41, 49)";5;3,21429;339;1880076
"C(113; 23, 26, 27)";5;3,21429;339;1880076
"C(113; 23, 29, 33)";5;3,21429;339;1880076
"C(113; 23, 31, 40)";5;3,21429;339;1880076
"C(113; 24, 25, 35)";5;3,21429;339;1880076
"C(113; 24, 27, 52)";5;3,21429;339;1880076
"C(113; 24, 39, 55)";5;3,21429;339;1880076
"C(113; 24, 51, 56)";5;3,21429;339;1880076
"C(113; 25, 28, 52)";5;3,21429;339;1880076
"C(113; 25, 30, 51)";5;3,21429;339;1880076
"C(113; 25, 53, 54)";5;3,21429;339;1880076
"C(113; 27, 30, 44)";5;3,21429;339;1880076
"C(113; 29, 31, 47)";5;3,21429;339;1880076
"C(113; 29, 35, 53)";5;3,21429;339;1880076
"C(113; 29, 38, 43)";5;3,21429;339;1880076
"C(113; 30, 46, 47)";5;3,21429;339;1880076
"C(113; 32, 35, 44)";5;3,21429;339;1880076
"C(113; 32, 37, 45)";5;3,21429;339;1880076
"C(113; 32, 39, 51)";5;3,21429;339;1880076
"C(113; 32, 41, 53)";5;3,21429;339;1880076
"C(113; 33, 36, 56)";5;3,21429;339;1880076
"C(113; 33, 41, 42)";5;3,21429;339;1880076
"C(113; 33, 46, 51)";5;3,21429;339;1880076
"C(113; 34, 35, 50)";5;3,21429;339;1880076
"C(113; 37, 44, 48)";5;3,21429;339;1880076
"C(113; 38, 46, 49)";5;3,21429;339;1880076
"C(113; 40, 41, 55)";5;3,21429;339;1880076
"C(113; 40, 42, 45)";5;3,21429;339;1880076
"C(113; 40, 45, 49)";5;3,21429;339;1880076
"C(113; 40, 48, 54)";5;3,21429;339;1880076
"C(113; 43, 48, 50)";5;3,21429;339;1880076
"C(113; 46, 47, 55)";5;3,21429;339;1880076
"C(113; 46, 52, 54)";5;3,21429;339;1880076
