Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(463; 1, 9, 101)";7;5,25541;1389;15087878
"C(463; 1, 32, 55)";7;5,25541;1389;15087878
"C(463; 1, 103, 217)";7;5,25541;1389;15087878
"C(463; 2, 29, 206)";7;5,25541;1389;1188611256
"C(463; 2, 64, 110)";7;5,25541;1389;1188611256
"C(463; 3, 27, 160)";7;5,25541;1389;1188611256
"C(463; 3, 154, 188)";7;5,25541;1389;1188611256
"C(463; 4, 36, 59)";7;5,25541;1389;1188611256
"C(463; 4, 51, 58)";7;5,25541;1389;1188611256
"C(463; 5, 42, 45)";7;5,25541;1389;1188611256
"C(463; 5, 160, 188)";7;5,25541;1389;1188611256
"C(463; 6, 54, 143)";7;5,25541;1389;1188611256
"C(463; 6, 87, 155)";7;5,25541;1389;1188611256
"C(463; 6, 133, 192)";7;5,25541;1389;1188611256
"C(463; 7, 78, 224)";7;5,25541;1389;1188611256
"C(463; 7, 130, 205)";7;5,25541;1389;1188611256
"C(463; 8, 23, 207)";7;5,25541;1389;1188611256
"C(463; 8, 72, 118)";7;5,25541;1389;1188611256
"C(463; 8, 102, 116)";7;5,25541;1389;1188611256
"C(463; 9, 17, 81)";7;5,25541;1389;1188611256
"C(463; 9, 32, 175)";7;5,25541;1389;1188611256
"C(463; 10, 84, 90)";7;5,25541;1389;1188611256
"C(463; 10, 87, 143)";7;5,25541;1389;1188611256
"C(463; 10, 104, 145)";7;5,25541;1389;1188611256
"C(463; 11, 72, 207)";7;5,25541;1389;1188611256
"C(463; 12, 79, 197)";7;5,25541;1389;1188611256
"C(463; 12, 153, 174)";7;5,25541;1389;1188611256
"C(463; 13, 43, 50)";7;5,25541;1389;1188611256
"C(463; 13, 47, 211)";7;5,25541;1389;1188611256
"C(463; 13, 76, 117)";7;5,25541;1389;1188611256
"C(463; 14, 25, 126)";7;5,25541;1389;1188611256
"C(463; 15, 17, 101)";7;5,25541;1389;1188611256
"C(463; 15, 126, 135)";7;5,25541;1389;1188611256
"C(463; 16, 144, 227)";7;5,25541;1389;1188611256
"C(463; 17, 135, 153)";7;5,25541;1389;1188611256
"C(463; 18, 34, 162)";7;5,25541;1389;1188611256
"C(463; 18, 64, 113)";7;5,25541;1389;1188611256
"C(463; 19, 44, 105)";7;5,25541;1389;1188611256
"C(463; 19, 67, 171)";7;5,25541;1389;1188611256
"C(463; 20, 168, 180)";7;5,25541;1389;1188611256
"C(463; 20, 174, 177)";7;5,25541;1389;1188611256
"C(463; 21, 73, 152)";7;5,25541;1389;1188611256
"C(463; 21, 209, 229)";7;5,25541;1389;1188611256
"C(463; 22, 49, 144)";7;5,25541;1389;1188611256
"C(463; 22, 179, 222)";7;5,25541;1389;1188611256
"C(463; 23, 54, 102)";7;5,25541;1389;1188611256
"C(463; 24, 69, 158)";7;5,25541;1389;1188611256
"C(463; 24, 115, 157)";7;5,25541;1389;1188611256
"C(463; 25, 131, 203)";7;5,25541;1389;1188611256
"C(463; 25, 210, 225)";7;5,25541;1389;1188611256
"C(463; 26, 41, 94)";7;5,25541;1389;1188611256
"C(463; 26, 86, 100)";7;5,25541;1389;1188611256
"C(463; 27, 51, 220)";7;5,25541;1389;1188611256
"C(463; 27, 62, 96)";7;5,25541;1389;1188611256
"C(463; 28, 30, 151)";7;5,25541;1389;1188611256
"C(463; 28, 57, 106)";7;5,25541;1389;1188611256
"C(463; 30, 34, 202)";7;5,25541;1389;1188611256
"C(463; 30, 193, 211)";7;5,25541;1389;1188611256
"C(463; 31, 66, 147)";7;5,25541;1389;1188611256
"C(463; 31, 110, 184)";7;5,25541;1389;1188611256
"C(463; 32, 92, 98)";7;5,25541;1389;1188611256
"C(463; 33, 37, 130)";7;5,25541;1389;1188611256
"C(463; 33, 158, 216)";7;5,25541;1389;1188611256
"C(463; 34, 157, 193)";7;5,25541;1389;1188611256
"C(463; 35, 148, 169)";7;5,25541;1389;1188611256
"C(463; 36, 68, 139)";7;5,25541;1389;1188611256
"C(463; 36, 128, 226)";7;5,25541;1389;1188611256
"C(463; 37, 107, 158)";7;5,25541;1389;1188611256
"C(463; 37, 183, 205)";7;5,25541;1389;1188611256
"C(463; 38, 88, 210)";7;5,25541;1389;1188611256
"C(463; 38, 121, 134)";7;5,25541;1389;1188611256
"C(463; 38, 173, 225)";7;5,25541;1389;1188611256
"C(463; 39, 112, 228)";7;5,25541;1389;1188611256
"C(463; 39, 129, 150)";7;5,25541;1389;1188611256
"C(463; 39, 141, 170)";7;5,25541;1389;1188611256
"C(463; 40, 47, 117)";7;5,25541;1389;1188611256
"C(463; 40, 109, 115)";7;5,25541;1389;1188611256
"C(463; 41, 56, 100)";7;5,25541;1389;1188611256
"C(463; 41, 60, 77)";7;5,25541;1389;1188611256
"C(463; 42, 75, 85)";7;5,25541;1389;1188611256
"C(463; 42, 146, 159)";7;5,25541;1389;1188611256
"C(463; 43, 76, 176)";7;5,25541;1389;1188611256
"C(463; 44, 67, 186)";7;5,25541;1389;1188611256
"C(463; 44, 98, 175)";7;5,25541;1389;1188611256
"C(463; 45, 51, 160)";7;5,25541;1389;1188611256
"C(463; 45, 58, 85)";7;5,25541;1389;1188611256
"C(463; 46, 83, 215)";7;5,25541;1389;1188611256
"C(463; 46, 108, 204)";7;5,25541;1389;1188611256
"C(463; 48, 138, 147)";7;5,25541;1389;1188611256
"C(463; 48, 149, 230)";7;5,25541;1389;1188611256
"C(463; 49, 83, 179)";7;5,25541;1389;1188611256
"C(463; 50, 57, 201)";7;5,25541;1389;1188611256
"C(463; 52, 82, 188)";7;5,25541;1389;1188611256
"C(463; 53, 74, 97)";7;5,25541;1389;1188611256
"C(463; 53, 137, 156)";7;5,25541;1389;1188611256
"C(463; 54, 124, 192)";7;5,25541;1389;1188611256
"C(463; 56, 60, 161)";7;5,25541;1389;1188611256
"C(463; 57, 132, 148)";7;5,25541;1389;1188611256
"C(463; 58, 59, 161)";7;5,25541;1389;1188611256
"C(463; 59, 60, 68)";7;5,25541;1389;1188611256
"C(463; 61, 86, 142)";7;5,25541;1389;1188611256
"C(463; 61, 100, 114)";7;5,25541;1389;1188611256
"C(463; 61, 190, 199)";7;5,25541;1389;1188611256
"C(463; 62, 95, 220)";7;5,25541;1389;1188611256
"C(463; 62, 132, 169)";7;5,25541;1389;1188611256
"C(463; 63, 104, 119)";7;5,25541;1389;1188611256
"C(463; 63, 164, 224)";7;5,25541;1389;1188611256
"C(463; 64, 184, 196)";7;5,25541;1389;1188611256
"C(463; 65, 83, 122)";7;5,25541;1389;1188611256
"C(463; 65, 129, 228)";7;5,25541;1389;1188611256
"C(463; 65, 213, 215)";7;5,25541;1389;1188611256
"C(463; 66, 74, 203)";7;5,25541;1389;1188611256
