Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
306;C(306, 1, 9, 116);6;4.54426;563333477;918
306;C(306, 1, 26, 45);6;4.54426;563333477;918
306;C(306, 2, 27, 47);6;4.54426;563333477;918
306;C(306, 2, 29, 45);6;4.54426;563333477;918
306;C(306, 4, 59, 99);6;4.54426;563333477;918
306;C(306, 4, 63, 95);6;4.54426;563333477;918
306;C(306, 5, 32, 45);6;4.54426;563333477;918
306;C(306, 5, 81, 130);6;4.54426;563333477;918
306;C(306, 7, 9, 124);6;4.54426;563333477;918
306;C(306, 7, 63, 106);6;4.54426;563333477;918
306;C(306, 8, 27, 37);6;4.54426;563333477;918
306;C(306, 8, 35, 45);6;4.54426;563333477;918
306;C(306, 9, 14, 103);6;4.54426;563333477;918
306;C(306, 9, 20, 137);6;4.54426;563333477;918
306;C(306, 9, 22, 95);6;4.54426;563333477;918
306;C(306, 9, 35, 82);6;4.54426;563333477;918
306;C(306, 9, 41, 148);6;4.54426;563333477;918
306;C(306, 9, 46, 143);6;4.54426;563333477;918
306;C(306, 9, 56, 61);6;4.54426;563333477;918
306;C(306, 9, 67, 122);6;4.54426;563333477;918
306;C(306, 9, 80, 109);6;4.54426;563333477;918
306;C(306, 9, 88, 101);6;4.54426;563333477;918
306;C(306, 10, 71, 135);6;4.54426;563333477;918
306;C(306, 10, 81, 145);6;4.54426;563333477;918
306;C(306, 11, 20, 117);6;4.54426;563333477;918
306;C(306, 11, 52, 99);6;4.54426;563333477;918
306;C(306, 13, 22, 117);6;4.54426;563333477;918
306;C(306, 13, 27, 32);6;4.54426;563333477;918
306;C(306, 14, 23, 117);6;4.54426;563333477;918
306;C(306, 16, 63, 83);6;4.54426;563333477;918
306;C(306, 16, 79, 99);6;4.54426;563333477;918
306;C(306, 19, 62, 135);6;4.54426;563333477;918
306;C(306, 19, 63, 118);6;4.54426;563333477;918
306;C(306, 23, 86, 99);6;4.54426;563333477;918
306;C(306, 25, 38, 99);6;4.54426;563333477;918
306;C(306, 25, 81, 146);6;4.54426;563333477;918
306;C(306, 26, 27, 71);6;4.54426;563333477;918
306;C(306, 27, 31, 76);6;4.54426;563333477;918
306;C(306, 27, 55, 100);6;4.54426;563333477;918
306;C(306, 27, 65, 110);6;4.54426;563333477;918
306;C(306, 27, 70, 115);6;4.54426;563333477;918
306;C(306, 27, 89, 134);6;4.54426;563333477;918
306;C(306, 27, 94, 139);6;4.54426;563333477;918
306;C(306, 27, 104, 149);6;4.54426;563333477;918
306;C(306, 27, 128, 133);6;4.54426;563333477;918
306;C(306, 28, 53, 135);6;4.54426;563333477;918
306;C(306, 28, 81, 107);6;4.54426;563333477;918
306;C(306, 29, 81, 142);6;4.54426;563333477;918
306;C(306, 31, 112, 135);6;4.54426;563333477;918
306;C(306, 37, 44, 135);6;4.54426;563333477;918
306;C(306, 38, 61, 63);6;4.54426;563333477;918
306;C(306, 40, 81, 131);6;4.54426;563333477;918
306;C(306, 40, 121, 135);6;4.54426;563333477;918
306;C(306, 41, 63, 140);6;4.54426;563333477;918
306;C(306, 43, 81, 92);6;4.54426;563333477;918
306;C(306, 43, 99, 106);6;4.54426;563333477;918
306;C(306, 44, 81, 127);6;4.54426;563333477;918
306;C(306, 45, 67, 94);6;4.54426;563333477;918
306;C(306, 45, 70, 97);6;4.54426;563333477;918
306;C(306, 45, 73, 100);6;4.54426;563333477;918
