Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
411;C(411, 1, 33, 46);7;5.02439;668847432;1233
411;C(411, 1, 99, 134);7;5.02439;668847432;1233
411;C(411, 2, 66, 92);7;5.02439;668847432;1233
411;C(411, 2, 143, 198);7;5.02439;668847432;1233
411;C(411, 3, 25, 83);7;5.02439;668847432;1233
411;C(411, 3, 112, 191);7;5.02439;668847432;1233
411;C(411, 4, 15, 125);7;5.02439;668847432;1233
411;C(411, 4, 132, 184);7;5.02439;668847432;1233
411;C(411, 5, 84, 152);7;5.02439;668847432;1233
411;C(411, 5, 165, 181);7;5.02439;668847432;1233
411;C(411, 6, 29, 187);7;5.02439;668847432;1233
411;C(411, 6, 50, 166);7;5.02439;668847432;1233
411;C(411, 7, 89, 180);7;5.02439;668847432;1233
411;C(411, 7, 116, 129);7;5.02439;668847432;1233
411;C(411, 8, 30, 161);7;5.02439;668847432;1233
411;C(411, 8, 43, 147);7;5.02439;668847432;1233
411;C(411, 9, 25, 62);7;5.02439;668847432;1233
411;C(411, 9, 112, 199);7;5.02439;668847432;1233
411;C(411, 10, 49, 81);7;5.02439;668847432;1233
411;C(411, 10, 107, 168);7;5.02439;668847432;1233
411;C(411, 11, 48, 95);7;5.02439;668847432;1233
411;C(411, 11, 144, 170);7;5.02439;668847432;1233
411;C(411, 12, 37, 58);7;5.02439;668847432;1233
411;C(411, 12, 79, 100);7;5.02439;668847432;1233
411;C(411, 13, 18, 187);7;5.02439;668847432;1233
411;C(411, 13, 54, 98);7;5.02439;668847432;1233
411;C(411, 14, 51, 178);7;5.02439;668847432;1233
411;C(411, 14, 153, 179);7;5.02439;668847432;1233
411;C(411, 15, 133, 149);7;5.02439;668847432;1233
411;C(411, 16, 60, 89);7;5.02439;668847432;1233
411;C(411, 16, 86, 117);7;5.02439;668847432;1233
411;C(411, 17, 39, 188);7;5.02439;668847432;1233
411;C(411, 17, 40, 150);7;5.02439;668847432;1233
411;C(411, 18, 50, 124);7;5.02439;668847432;1233
411;C(411, 19, 52, 195);7;5.02439;668847432;1233
411;C(411, 19, 80, 174);7;5.02439;668847432;1233
411;C(411, 20, 75, 197);7;5.02439;668847432;1233
411;C(411, 20, 98, 162);7;5.02439;668847432;1233
411;C(411, 21, 38, 104);7;5.02439;668847432;1233
411;C(411, 21, 170, 175);7;5.02439;668847432;1233
411;C(411, 22, 71, 123);7;5.02439;668847432;1233
411;C(411, 22, 96, 190);7;5.02439;668847432;1233
411;C(411, 23, 63, 175);7;5.02439;668847432;1233
411;C(411, 23, 189, 205);7;5.02439;668847432;1233
411;C(411, 24, 74, 116);7;5.02439;668847432;1233
411;C(411, 24, 158, 200);7;5.02439;668847432;1233
411;C(411, 26, 36, 37);7;5.02439;668847432;1233
411;C(411, 26, 108, 196);7;5.02439;668847432;1233
411;C(411, 27, 49, 199);7;5.02439;668847432;1233
411;C(411, 27, 62, 88);7;5.02439;668847432;1233
411;C(411, 28, 53, 105);7;5.02439;668847432;1233
411;C(411, 28, 55, 102);7;5.02439;668847432;1233
411;C(411, 29, 101, 135);7;5.02439;668847432;1233
411;C(411, 30, 113, 145);7;5.02439;668847432;1233
411;C(411, 31, 44, 192);7;5.02439;668847432;1233
411;C(411, 31, 193, 201);7;5.02439;668847432;1233
411;C(411, 32, 120, 178);7;5.02439;668847432;1233
411;C(411, 32, 172, 177);7;5.02439;668847432;1233
411;C(411, 33, 91, 136);7;5.02439;668847432;1233
411;C(411, 34, 35, 78);7;5.02439;668847432;1233
411;C(411, 34, 80, 111);7;5.02439;668847432;1233
411;C(411, 35, 169, 177);7;5.02439;668847432;1233
411;C(411, 36, 100, 163);7;5.02439;668847432;1233
411;C(411, 38, 63, 160);7;5.02439;668847432;1233
411;C(411, 39, 86, 154);7;5.02439;668847432;1233
411;C(411, 40, 87, 196);7;5.02439;668847432;1233
411;C(411, 41, 51, 151);7;5.02439;668847432;1233
411;C(411, 41, 120, 169);7;5.02439;668847432;1233
411;C(411, 42, 61, 71);7;5.02439;668847432;1233
