Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
341;C(341, 1, 12, 149);7;4.70588;274395413;1023
341;C(341, 1, 16, 142);7;4.70588;274395413;1023
341;C(341, 1, 16, 150);7;4.70588;274395413;1023
341;C(341, 1, 25, 59);7;4.70588;274395413;1023
341;C(341, 1, 29, 50);7;4.70588;274395413;1023
341;C(341, 1, 37, 47);7;4.70588;274395413;1023
341;C(341, 1, 52, 64);7;4.70588;274395413;1023
341;C(341, 1, 64, 119);7;4.70588;274395413;1023
341;C(341, 1, 75, 129);7;4.70588;274395413;1023
341;C(341, 2, 24, 43);7;4.70588;274395413;1023
341;C(341, 2, 32, 41);7;4.70588;274395413;1023
341;C(341, 2, 32, 57);7;4.70588;274395413;1023
341;C(341, 2, 50, 118);7;4.70588;274395413;1023
341;C(341, 2, 58, 100);7;4.70588;274395413;1023
341;C(341, 2, 74, 94);7;4.70588;274395413;1023
341;C(341, 2, 83, 150);7;4.70588;274395413;1023
341;C(341, 2, 103, 128);7;4.70588;274395413;1023
341;C(341, 2, 104, 128);7;4.70588;274395413;1023
341;C(341, 3, 16, 149);7;4.70588;274395413;1023
341;C(341, 3, 36, 106);7;4.70588;274395413;1023
341;C(341, 3, 46, 116);7;4.70588;274395413;1023
341;C(341, 3, 48, 85);7;4.70588;274395413;1023
341;C(341, 3, 48, 109);7;4.70588;274395413;1023
341;C(341, 3, 75, 164);7;4.70588;274395413;1023
341;C(341, 3, 87, 150);7;4.70588;274395413;1023
341;C(341, 3, 111, 141);7;4.70588;274395413;1023
341;C(341, 3, 149, 156);7;4.70588;274395413;1023
341;C(341, 4, 41, 166);7;4.70588;274395413;1023
341;C(341, 4, 48, 86);7;4.70588;274395413;1023
341;C(341, 4, 64, 82);7;4.70588;274395413;1023
341;C(341, 4, 64, 114);7;4.70588;274395413;1023
341;C(341, 4, 85, 133);7;4.70588;274395413;1023
341;C(341, 4, 85, 135);7;4.70588;274395413;1023
341;C(341, 4, 100, 105);7;4.70588;274395413;1023
341;C(341, 4, 116, 141);7;4.70588;274395413;1023
341;C(341, 4, 148, 153);7;4.70588;274395413;1023
341;C(341, 5, 21, 81);7;4.70588;274395413;1023
341;C(341, 5, 21, 87);7;4.70588;274395413;1023
341;C(341, 5, 28, 80);7;4.70588;274395413;1023
341;C(341, 5, 34, 37);7;4.70588;274395413;1023
341;C(341, 5, 46, 125);7;4.70588;274395413;1023
341;C(341, 5, 60, 63);7;4.70588;274395413;1023
341;C(341, 5, 68, 80);7;4.70588;274395413;1023
341;C(341, 5, 91, 145);7;4.70588;274395413;1023
341;C(341, 5, 106, 156);7;4.70588;274395413;1023
341;C(341, 6, 13, 150);7;4.70588;274395413;1023
341;C(341, 6, 29, 43);7;4.70588;274395413;1023
341;C(341, 6, 32, 43);7;4.70588;274395413;1023
341;C(341, 6, 41, 167);7;4.70588;274395413;1023
341;C(341, 6, 59, 119);7;4.70588;274395413;1023
341;C(341, 6, 72, 129);7;4.70588;274395413;1023
341;C(341, 6, 92, 109);7;4.70588;274395413;1023
341;C(341, 6, 96, 123);7;4.70588;274395413;1023
341;C(341, 6, 96, 170);7;4.70588;274395413;1023
341;C(341, 7, 9, 138);7;4.70588;274395413;1023
341;C(341, 7, 12, 82);7;4.70588;274395413;1023
341;C(341, 7, 20, 84);7;4.70588;274395413;1023
341;C(341, 7, 23, 107);7;4.70588;274395413;1023
341;C(341, 7, 27, 112);7;4.70588;274395413;1023
341;C(341, 7, 29, 112);7;4.70588;274395413;1023
341;C(341, 7, 72, 166);7;4.70588;274395413;1023
341;C(341, 7, 107, 151);7;4.70588;274395413;1023
341;C(341, 7, 120, 157);7;4.70588;274395413;1023
341;C(341, 8, 9, 82);7;4.70588;274395413;1023
341;C(341, 8, 35, 45);7;4.70588;274395413;1023
341;C(341, 8, 59, 109);7;4.70588;274395413;1023
341;C(341, 8, 71, 170);7;4.70588;274395413;1023
341;C(341, 8, 75, 170);7;4.70588;274395413;1023
341;C(341, 8, 96, 169);7;4.70588;274395413;1023
341;C(341, 8, 113, 128);7;4.70588;274395413;1023
341;C(341, 8, 128, 164);7;4.70588;274395413;1023
341;C(341, 8, 131, 141);7;4.70588;274395413;1023
341;C(341, 9, 14, 144);7;4.70588;274395413;1023
341;C(341, 9, 23, 108);7;4.70588;274395413;1023
341;C(341, 9, 48, 106);7;4.70588;274395413;1023
341;C(341, 9, 80, 109);7;4.70588;274395413;1023
341;C(341, 9, 86, 144);7;4.70588;274395413;1023
341;C(341, 9, 106, 127);7;4.70588;274395413;1023
341;C(341, 9, 116, 151);7;4.70588;274395413;1023
341;C(341, 10, 29, 129);7;4.70588;274395413;1023
341;C(341, 10, 42, 162);7;4.70588;274395413;1023
341;C(341, 10, 42, 167);7;4.70588;274395413;1023
341;C(341, 10, 51, 159);7;4.70588;274395413;1023
341;C(341, 10, 56, 160);7;4.70588;274395413;1023
341;C(341, 10, 68, 74);7;4.70588;274395413;1023
341;C(341, 10, 91, 92);7;4.70588;274395413;1023
341;C(341, 10, 120, 126);7;4.70588;274395413;1023
341;C(341, 10, 136, 160);7;4.70588;274395413;1023
341;C(341, 12, 26, 41);7;4.70588;274395413;1023
341;C(341, 12, 58, 86);7;4.70588;274395413;1023
341;C(341, 12, 64, 86);7;4.70588;274395413;1023
341;C(341, 12, 83, 144);7;4.70588;274395413;1023
341;C(341, 12, 95, 149);7;4.70588;274395413;1023
341;C(341, 12, 103, 118);7;4.70588;274395413;1023
341;C(341, 12, 123, 157);7;4.70588;274395413;1023
341;C(341, 13, 16, 85);7;4.70588;274395413;1023
341;C(341, 13, 28, 48);7;4.70588;274395413;1023
341;C(341, 13, 32, 36);7;4.70588;274395413;1023
341;C(341, 13, 71, 140);7;4.70588;274395413;1023
341;C(341, 13, 96, 133);7;4.70588;274395413;1023
341;C(341, 13, 109, 156);7;4.70588;274395413;1023
341;C(341, 13, 133, 141);7;4.70588;274395413;1023
341;C(341, 13, 150, 158);7;4.70588;274395413;1023
341;C(341, 14, 18, 65);7;4.70588;274395413;1023
341;C(341, 14, 24, 164);7;4.70588;274395413;1023
341;C(341, 14, 27, 101);7;4.70588;274395413;1023
341;C(341, 14, 39, 127);7;4.70588;274395413;1023
341;C(341, 14, 40, 168);7;4.70588;274395413;1023
341;C(341, 14, 46, 127);7;4.70588;274395413;1023
341;C(341, 14, 54, 117);7;4.70588;274395413;1023
341;C(341, 14, 58, 117);7;4.70588;274395413;1023
341;C(341, 15, 23, 127);7;4.70588;274395413;1023
341;C(341, 15, 34, 138);7;4.70588;274395413;1023
341;C(341, 15, 63, 80);7;4.70588;274395413;1023
341;C(341, 15, 63, 98);7;4.70588;274395413;1023
341;C(341, 15, 68, 94);7;4.70588;274395413;1023
341;C(341, 15, 84, 101);7;4.70588;274395413;1023
341;C(341, 15, 101, 137);7;4.70588;274395413;1023
341;C(341, 15, 102, 111);7;4.70588;274395413;1023
341;C(341, 15, 152, 161);7;4.70588;274395413;1023
341;C(341, 16, 18, 164);7;4.70588;274395413;1023
341;C(341, 16, 59, 79);7;4.70588;274395413;1023
341;C(341, 16, 70, 90);7;4.70588;274395413;1023
341;C(341, 16, 85, 115);7;4.70588;274395413;1023
341;C(341, 16, 118, 123);7;4.70588;274395413;1023
341;C(341, 17, 20, 84);7;4.70588;274395413;1023
341;C(341, 17, 23, 65);7;4.70588;274395413;1023
341;C(341, 17, 27, 69);7;4.70588;274395413;1023
341;C(341, 17, 53, 117);7;4.70588;274395413;1023
341;C(341, 17, 65, 139);7;4.70588;274395413;1023
341;C(341, 17, 69, 163);7;4.70588;274395413;1023
341;C(341, 17, 89, 147);7;4.70588;274395413;1023
341;C(341, 17, 137, 146);7;4.70588;274395413;1023
341;C(341, 17, 152, 168);7;4.70588;274395413;1023
341;C(341, 18, 28, 53);7;4.70588;274395413;1023
341;C(341, 18, 39, 109);7;4.70588;274395413;1023
341;C(341, 18, 46, 125);7;4.70588;274395413;1023
341;C(341, 18, 53, 169);7;4.70588;274395413;1023
341;C(341, 18, 87, 129);7;4.70588;274395413;1023
341;C(341, 18, 96, 129);7;4.70588;274395413;1023
341;C(341, 18, 123, 160);7;4.70588;274395413;1023
341;C(341, 19, 21, 130);7;4.70588;274395413;1023
341;C(341, 19, 30, 37);7;4.70588;274395413;1023
341;C(341, 19, 35, 148);7;4.70588;274395413;1023
341;C(341, 19, 37, 122);7;4.70588;274395413;1023
341;C(341, 19, 61, 64);7;4.70588;274395413;1023
341;C(341, 19, 73, 131);7;4.70588;274395413;1023
341;C(341, 19, 98, 134);7;4.70588;274395413;1023
341;C(341, 19, 103, 113);7;4.70588;274395413;1023
341;C(341, 19, 126, 148);7;4.70588;274395413;1023
341;C(341, 20, 21, 69);7;4.70588;274395413;1023
341;C(341, 20, 21, 112);7;4.70588;274395413;1023
341;C(341, 20, 23, 102);7;4.70588;274395413;1023
341;C(341, 20, 58, 83);7;4.70588;274395413;1023
341;C(341, 20, 89, 101);7;4.70588;274395413;1023
341;C(341, 20, 136, 148);7;4.70588;274395413;1023
341;C(341, 20, 157, 159);7;4.70588;274395413;1023
