Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
330;C(330, 1, 6, 27, 77, 118);4;3.088146;1719508;1650
330;C(330, 1, 6, 67, 103, 143);4;3.088146;1719508;1650
330;C(330, 1, 7, 34, 118, 156);4;3.088146;1719508;1650
330;C(330, 1, 7, 50, 74, 120);4;3.088146;1719508;1650
330;C(330, 1, 11, 41, 48, 157);4;3.088146;1719508;1650
330;C(330, 1, 12, 71, 127, 161);4;3.088146;1719508;1650
330;C(330, 1, 13, 67, 113, 156);4;3.088146;1719508;1650
330;C(330, 1, 15, 35, 88, 97);4;3.088146;1719508;1650
330;C(330, 1, 17, 42, 55, 133);4;3.088146;1719508;1650
330;C(330, 1, 17, 65, 75, 154);4;3.088146;1719508;1650
330;C(330, 1, 17, 90, 100, 154);4;3.088146;1719508;1650
330;C(330, 1, 30, 40, 47, 152);4;3.088146;1719508;1650
330;C(330, 1, 31, 55, 97, 114);4;3.088146;1719508;1650
330;C(330, 1, 41, 59, 73, 162);4;3.088146;1719508;1650
330;C(330, 1, 42, 79, 133, 151);4;3.088146;1719508;1650
330;C(330, 1, 47, 52, 64, 72);4;3.088146;1719508;1650
330;C(330, 1, 55, 67, 149, 156);4;3.088146;1719508;1650
330;C(330, 1, 88, 97, 130, 150);4;3.088146;1719508;1650
330;C(330, 1, 121, 133, 138, 161);4;3.088146;1719508;1650
