Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
50;C(50, 1, 3, 8, 16, 20);3;1.816326;44;250
50;C(50, 1, 3, 8, 18, 19);3;1.816326;44;250
50;C(50, 1, 3, 10, 11, 16);3;1.816326;44;250
50;C(50, 1, 3, 10, 13, 18);3;1.816326;44;250
50;C(50, 1, 6, 9, 10, 23);3;1.816326;44;250
50;C(50, 1, 6, 14, 17, 23);3;1.816326;44;250
50;C(50, 1, 6, 17, 20, 21);3;1.816326;44;250
50;C(50, 1, 10, 14, 17, 22);3;1.816326;44;250
50;C(50, 1, 13, 17, 20, 22);3;1.816326;44;250
50;C(50, 1, 13, 18, 21, 22);3;1.816326;44;250
50;C(50, 1, 14, 19, 20, 23);3;1.816326;44;250
