Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
179;C(179, 1, 5, 59, 74, 81);4;2.629214;48633;895
179;C(179, 1, 7, 33, 38, 56);4;2.629214;48633;895
179;C(179, 1, 8, 31, 51, 72);4;2.629214;48633;895
179;C(179, 1, 8, 34, 37, 49);4;2.629214;48633;895
179;C(179, 1, 8, 44, 65, 84);4;2.629214;48633;895
179;C(179, 1, 8, 65, 68, 83);4;2.629214;48633;895
179;C(179, 1, 9, 16, 67, 71);4;2.629214;48633;895
179;C(179, 1, 10, 15, 38, 69);4;2.629214;48633;895
179;C(179, 1, 11, 17, 50, 75);4;2.629214;48633;895
179;C(179, 1, 11, 18, 32, 88);4;2.629214;48633;895
179;C(179, 1, 11, 29, 53, 88);4;2.629214;48633;895
179;C(179, 1, 12, 20, 38, 87);4;2.629214;48633;895
179;C(179, 1, 12, 59, 67, 81);4;2.629214;48633;895
179;C(179, 1, 15, 33, 52, 58);4;2.629214;48633;895
179;C(179, 1, 21, 24, 36, 52);4;2.629214;48633;895
179;C(179, 1, 27, 49, 61, 67);4;2.629214;48633;895
179;C(179, 1, 28, 31, 42, 65);4;2.629214;48633;895
179;C(179, 1, 28, 33, 42, 50);4;2.629214;48633;895
179;C(179, 1, 32, 68, 82, 88);4;2.629214;48633;895
179;C(179, 1, 59, 67, 79, 84);4;2.629214;48633;895
