Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
362;C(362, 1, 6, 21, 77, 108);4;3.168975;3026043;1810
362;C(362, 1, 6, 31, 96, 143);4;3.168975;3026043;1810
362;C(362, 1, 6, 45, 131, 167);4;3.168975;3026043;1810
362;C(362, 1, 6, 49, 72, 130);4;3.168975;3026043;1810
362;C(362, 1, 6, 49, 128, 168);4;3.168975;3026043;1810
362;C(362, 1, 6, 52, 74, 165);4;3.168975;3026043;1810
362;C(362, 1, 6, 53, 130, 163);4;3.168975;3026043;1810
362;C(362, 1, 6, 61, 105, 138);4;3.168975;3026043;1810
362;C(362, 1, 6, 66, 95, 110);4;3.168975;3026043;1810
362;C(362, 1, 6, 71, 86, 115);4;3.168975;3026043;1810
362;C(362, 1, 6, 72, 114, 167);4;3.168975;3026043;1810
362;C(362, 1, 7, 25, 66, 154);4;3.168975;3026043;1810
362;C(362, 1, 7, 31, 137, 148);4;3.168975;3026043;1810
362;C(362, 1, 7, 32, 86, 130);4;3.168975;3026043;1810
362;C(362, 1, 7, 36, 112, 165);4;3.168975;3026043;1810
362;C(362, 1, 7, 37, 70, 157);4;3.168975;3026043;1810
362;C(362, 1, 7, 40, 100, 117);4;3.168975;3026043;1810
362;C(362, 1, 7, 40, 102, 169);4;3.168975;3026043;1810
362;C(362, 1, 7, 44, 63, 161);4;3.168975;3026043;1810
362;C(362, 1, 7, 55, 81, 132);4;3.168975;3026043;1810
362;C(362, 1, 7, 59, 114, 146);4;3.168975;3026043;1810
362;C(362, 1, 7, 63, 74, 101);4;3.168975;3026043;1810
362;C(362, 1, 7, 69, 99, 110);4;3.168975;3026043;1810
362;C(362, 1, 7, 76, 111, 156);4;3.168975;3026043;1810
362;C(362, 1, 7, 86, 133, 160);4;3.168975;3026043;1810
362;C(362, 1, 8, 20, 101, 146);4;3.168975;3026043;1810
362;C(362, 1, 8, 35, 57, 110);4;3.168975;3026043;1810
362;C(362, 1, 8, 38, 96, 109);4;3.168975;3026043;1810
362;C(362, 1, 8, 47, 80, 99);4;3.168975;3026043;1810
362;C(362, 1, 8, 66, 100, 113);4;3.168975;3026043;1810
362;C(362, 1, 8, 77, 113, 168);4;3.168975;3026043;1810
362;C(362, 1, 8, 96, 135, 156);4;3.168975;3026043;1810
362;C(362, 1, 8, 102, 128, 171);4;3.168975;3026043;1810
362;C(362, 1, 9, 23, 58, 155);4;3.168975;3026043;1810
362;C(362, 1, 9, 34, 55, 161);4;3.168975;3026043;1810
362;C(362, 1, 9, 34, 63, 157);4;3.168975;3026043;1810
