Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
378;C(378, 1, 6, 21, 73, 170);4;3.204244;3778033;1890
378;C(378, 1, 6, 21, 77, 108);4;3.204244;3778033;1890
378;C(378, 1, 6, 21, 91, 152);4;3.204244;3778033;1890
378;C(378, 1, 6, 21, 97, 149);4;3.204244;3778033;1890
378;C(378, 1, 6, 22, 86, 139);4;3.204244;3778033;1890
378;C(378, 1, 6, 29, 78, 123);4;3.204244;3778033;1890
378;C(378, 1, 6, 33, 89, 136);4;3.204244;3778033;1890
378;C(378, 1, 6, 33, 91, 134);4;3.204244;3778033;1890
378;C(378, 1, 6, 36, 58, 155);4;3.204244;3778033;1890
378;C(378, 1, 6, 43, 70, 159);4;3.204244;3778033;1890
378;C(378, 1, 6, 47, 63, 176);4;3.204244;3778033;1890
378;C(378, 1, 6, 49, 75, 169);4;3.204244;3778033;1890
378;C(378, 1, 6, 60, 75, 100);4;3.204244;3778033;1890
378;C(378, 1, 6, 60, 75, 172);4;3.204244;3778033;1890
378;C(378, 1, 6, 66, 81, 110);4;3.204244;3778033;1890
378;C(378, 1, 6, 68, 83, 108);4;3.204244;3778033;1890
378;C(378, 1, 6, 70, 115, 171);4;3.204244;3778033;1890
378;C(378, 1, 6, 78, 107, 140);4;3.204244;3778033;1890
378;C(378, 1, 6, 91, 116, 155);4;3.204244;3778033;1890
378;C(378, 1, 6, 97, 154, 170);4;3.204244;3778033;1890
378;C(378, 1, 7, 37, 78, 176);4;3.204244;3778033;1890
378;C(378, 1, 7, 40, 63, 163);4;3.204244;3778033;1890
378;C(378, 1, 7, 43, 148, 159);4;3.204244;3778033;1890
378;C(378, 1, 7, 46, 82, 109);4;3.204244;3778033;1890
378;C(378, 1, 7, 49, 72, 173);4;3.204244;3778033;1890
378;C(378, 1, 7, 51, 85, 132);4;3.204244;3778033;1890
378;C(378, 1, 7, 62, 92, 135);4;3.204244;3778033;1890
378;C(378, 1, 7, 62, 136, 163);4;3.204244;3778033;1890
378;C(378, 1, 7, 63, 109, 176);4;3.204244;3778033;1890
378;C(378, 1, 7, 64, 75, 106);4;3.204244;3778033;1890
378;C(378, 1, 7, 65, 113, 174);4;3.204244;3778033;1890
378;C(378, 1, 7, 82, 142, 180);4;3.204244;3778033;1890
378;C(378, 1, 7, 101, 147, 172);4;3.204244;3778033;1890
378;C(378, 1, 8, 28, 109, 155);4;3.204244;3778033;1890
378;C(378, 1, 8, 47, 89, 116);4;3.204244;3778033;1890
378;C(378, 1, 8, 47, 130, 159);4;3.204244;3778033;1890
378;C(378, 1, 8, 50, 63, 146);4;3.204244;3778033;1890
378;C(378, 1, 8, 53, 142, 172);4;3.204244;3778033;1890
378;C(378, 1, 8, 73, 141, 183);4;3.204244;3778033;1890
378;C(378, 1, 8, 84, 103, 140);4;3.204244;3778033;1890
378;C(378, 1, 8, 100, 155, 174);4;3.204244;3778033;1890
378;C(378, 1, 9, 23, 52, 139);4;3.204244;3778033;1890
378;C(378, 1, 9, 24, 91, 146);4;3.204244;3778033;1890
378;C(378, 1, 9, 32, 76, 124);4;3.204244;3778033;1890
378;C(378, 1, 9, 33, 72, 166);4;3.204244;3778033;1890
378;C(378, 1, 9, 38, 72, 131);4;3.204244;3778033;1890
378;C(378, 1, 9, 40, 74, 134);4;3.204244;3778033;1890
378;C(378, 1, 9, 40, 96, 172);4;3.204244;3778033;1890
378;C(378, 1, 9, 41, 106, 119);4;3.204244;3778033;1890
378;C(378, 1, 9, 48, 121, 173);4;3.204244;3778033;1890
378;C(378, 1, 9, 49, 83, 104);4;3.204244;3778033;1890
378;C(378, 1, 9, 55, 142, 177);4;3.204244;3778033;1890
378;C(378, 1, 9, 75, 89, 128);4;3.204244;3778033;1890
378;C(378, 1, 9, 77, 122, 174);4;3.204244;3778033;1890
378;C(378, 1, 9, 79, 121, 174);4;3.204244;3778033;1890
378;C(378, 1, 10, 24, 85, 138);4;3.204244;3778033;1890
378;C(378, 1, 10, 25, 124, 162);4;3.204244;3778033;1890
378;C(378, 1, 10, 33, 81, 176);4;3.204244;3778033;1890
378;C(378, 1, 10, 42, 59, 182);4;3.204244;3778033;1890
378;C(378, 1, 10, 43, 68, 186);4;3.204244;3778033;1890
378;C(378, 1, 10, 46, 52, 121);4;3.204244;3778033;1890
378;C(378, 1, 10, 47, 88, 158);4;3.204244;3778033;1890
378;C(378, 1, 10, 52, 89, 172);4;3.204244;3778033;1890
378;C(378, 1, 10, 72, 87, 120);4;3.204244;3778033;1890
378;C(378, 1, 10, 72, 98, 131);4;3.204244;3778033;1890
378;C(378, 1, 10, 102, 147, 170);4;3.204244;3778033;1890
378;C(378, 1, 10, 118, 146, 181);4;3.204244;3778033;1890
378;C(378, 1, 11, 18, 103, 145);4;3.204244;3778033;1890
378;C(378, 1, 11, 28, 81, 158);4;3.204244;3778033;1890
378;C(378, 1, 11, 28, 88, 168);4;3.204244;3778033;1890
378;C(378, 1, 11, 36, 67, 163);4;3.204244;3778033;1890
378;C(378, 1, 11, 36, 78, 141);4;3.204244;3778033;1890
378;C(378, 1, 11, 40, 65, 165);4;3.204244;3778033;1890
378;C(378, 1, 11, 46, 121, 162);4;3.204244;3778033;1890
378;C(378, 1, 11, 54, 82, 128);4;3.204244;3778033;1890
378;C(378, 1, 11, 54, 103, 176);4;3.204244;3778033;1890
378;C(378, 1, 11, 58, 101, 141);4;3.204244;3778033;1890
378;C(378, 1, 11, 59, 113, 180);4;3.204244;3778033;1890
378;C(378, 1, 11, 60, 152, 171);4;3.204244;3778033;1890
378;C(378, 1, 11, 70, 164, 171);4;3.204244;3778033;1890
378;C(378, 1, 11, 83, 121, 180);4;3.204244;3778033;1890
378;C(378, 1, 11, 87, 142, 168);4;3.204244;3778033;1890
378;C(378, 1, 11, 116, 141, 180);4;3.204244;3778033;1890
378;C(378, 1, 12, 20, 105, 162);4;3.204244;3778033;1890
378;C(378, 1, 12, 30, 80, 145);4;3.204244;3778033;1890
378;C(378, 1, 12, 30, 93, 170);4;3.204244;3778033;1890
378;C(378, 1, 12, 39, 99, 107);4;3.204244;3778033;1890
378;C(378, 1, 12, 43, 59, 123);4;3.204244;3778033;1890
378;C(378, 1, 12, 43, 106, 133);4;3.204244;3778033;1890
378;C(378, 1, 12, 56, 85, 106);4;3.204244;3778033;1890
378;C(378, 1, 12, 63, 106, 175);4;3.204244;3778033;1890
378;C(378, 1, 12, 63, 135, 142);4;3.204244;3778033;1890
378;C(378, 1, 12, 101, 142, 180);4;3.204244;3778033;1890
378;C(378, 1, 13, 18, 84, 159);4;3.204244;3778033;1890
378;C(378, 1, 13, 30, 137, 145);4;3.204244;3778033;1890
378;C(378, 1, 13, 55, 119, 180);4;3.204244;3778033;1890
378;C(378, 1, 13, 63, 108, 178);4;3.204244;3778033;1890
378;C(378, 1, 13, 71, 162, 185);4;3.204244;3778033;1890
378;C(378, 1, 13, 78, 87, 120);4;3.204244;3778033;1890
378;C(378, 1, 13, 107, 144, 173);4;3.204244;3778033;1890
378;C(378, 1, 13, 123, 160, 165);4;3.204244;3778033;1890
378;C(378, 1, 14, 20, 83, 156);4;3.204244;3778033;1890
378;C(378, 1, 14, 37, 84, 179);4;3.204244;3778033;1890
378;C(378, 1, 14, 38, 106, 111);4;3.204244;3778033;1890
378;C(378, 1, 14, 68, 78, 113);4;3.204244;3778033;1890
378;C(378, 1, 14, 72, 93, 111);4;3.204244;3778033;1890
378;C(378, 1, 14, 81, 106, 114);4;3.204244;3778033;1890
378;C(378, 1, 14, 110, 169, 177);4;3.204244;3778033;1890
378;C(378, 1, 14, 138, 148, 169);4;3.204244;3778033;1890
378;C(378, 1, 15, 21, 90, 115);4;3.204244;3778033;1890
378;C(378, 1, 15, 24, 85, 143);4;3.204244;3778033;1890
378;C(378, 1, 15, 25, 122, 155);4;3.204244;3778033;1890
378;C(378, 1, 15, 36, 132, 157);4;3.204244;3778033;1890
378;C(378, 1, 15, 38, 72, 156);4;3.204244;3778033;1890
378;C(378, 1, 15, 38, 103, 109);4;3.204244;3778033;1890
378;C(378, 1, 15, 50, 88, 184);4;3.204244;3778033;1890
378;C(378, 1, 15, 70, 163, 172);4;3.204244;3778033;1890
378;C(378, 1, 15, 101, 106, 148);4;3.204244;3778033;1890
378;C(378, 1, 15, 104, 143, 165);4;3.204244;3778033;1890
378;C(378, 1, 15, 110, 115, 176);4;3.204244;3778033;1890
378;C(378, 1, 15, 143, 162, 168);4;3.204244;3778033;1890
378;C(378, 1, 16, 25, 93, 113);4;3.204244;3778033;1890
378;C(378, 1, 16, 25, 103, 108);4;3.204244;3778033;1890
378;C(378, 1, 16, 25, 128, 166);4;3.204244;3778033;1890
378;C(378, 1, 16, 42, 78, 133);4;3.204244;3778033;1890
378;C(378, 1, 16, 44, 67, 124);4;3.204244;3778033;1890
378;C(378, 1, 16, 44, 79, 162);4;3.204244;3778033;1890
378;C(378, 1, 16, 54, 117, 167);4;3.204244;3778033;1890
378;C(378, 1, 16, 66, 158, 167);4;3.204244;3778033;1890
378;C(378, 1, 16, 69, 161, 167);4;3.204244;3778033;1890
378;C(378, 1, 16, 77, 105, 160);4;3.204244;3778033;1890
378;C(378, 1, 16, 83, 123, 160);4;3.204244;3778033;1890
378;C(378, 1, 16, 87, 109, 169);4;3.204244;3778033;1890
378;C(378, 1, 16, 119, 164, 176);4;3.204244;3778033;1890
378;C(378, 1, 17, 30, 128, 184);4;3.204244;3778033;1890
378;C(378, 1, 17, 40, 135, 183);4;3.204244;3778033;1890
378;C(378, 1, 17, 43, 82, 136);4;3.204244;3778033;1890
378;C(378, 1, 17, 44, 75, 156);4;3.204244;3778033;1890
378;C(378, 1, 17, 44, 102, 183);4;3.204244;3778033;1890
378;C(378, 1, 17, 48, 75, 87);4;3.204244;3778033;1890
378;C(378, 1, 17, 60, 134, 156);4;3.204244;3778033;1890
378;C(378, 1, 17, 60, 144, 165);4;3.204244;3778033;1890
378;C(378, 1, 17, 92, 141, 153);4;3.204244;3778033;1890
378;C(378, 1, 17, 93, 114, 162);4;3.204244;3778033;1890
378;C(378, 1, 17, 100, 128, 170);4;3.204244;3778033;1890
378;C(378, 1, 18, 23, 80, 130);4;3.204244;3778033;1890
378;C(378, 1, 18, 25, 115, 161);4;3.204244;3778033;1890
378;C(378, 1, 18, 28, 77, 139);4;3.204244;3778033;1890
378;C(378, 1, 18, 29, 79, 103);4;3.204244;3778033;1890
378;C(378, 1, 18, 31, 58, 163);4;3.204244;3778033;1890
