Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
184;C(184, 1, 4, 22, 35, 86);4;2.650273;58358;920
184;C(184, 1, 9, 21, 69, 74);4;2.650273;58358;920
184;C(184, 1, 10, 16, 44, 83);4;2.650273;58358;920
184;C(184, 1, 14, 23, 35, 53);4;2.650273;58358;920
184;C(184, 1, 18, 32, 75, 81);4;2.650273;58358;920
184;C(184, 1, 21, 27, 56, 66);4;2.650273;58358;920
184;C(184, 1, 21, 34, 84, 90);4;2.650273;58358;920
184;C(184, 1, 25, 35, 64, 82);4;2.650273;58358;920
184;C(184, 1, 36, 42, 51, 80);4;2.650273;58358;920
184;C(184, 1, 41, 59, 69, 90);4;2.650273;58358;920
