Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
138;C(138, 1, 4, 10, 25, 48);3;2.489051;10951;690
138;C(138, 1, 4, 10, 29, 63);3;2.489051;10951;690
138;C(138, 1, 4, 10, 32, 61);3;2.489051;10951;690
138;C(138, 1, 4, 10, 34, 41);3;2.489051;10951;690
138;C(138, 1, 4, 10, 34, 55);3;2.489051;10951;690
138;C(138, 1, 4, 10, 36, 55);3;2.489051;10951;690
138;C(138, 1, 4, 10, 36, 63);3;2.489051;10951;690
138;C(138, 1, 4, 10, 37, 58);3;2.489051;10951;690
138;C(138, 1, 4, 10, 43, 60);3;2.489051;10951;690
138;C(138, 1, 4, 11, 34, 55);3;2.489051;10951;690
138;C(138, 1, 4, 11, 34, 62);3;2.489051;10951;690
138;C(138, 1, 4, 11, 37, 54);3;2.489051;10951;690
138;C(138, 1, 4, 11, 42, 66);3;2.489051;10951;690
138;C(138, 1, 4, 11, 43, 66);3;2.489051;10951;690
138;C(138, 1, 4, 13, 23, 48);3;2.489051;10951;690
138;C(138, 1, 4, 13, 23, 54);3;2.489051;10951;690
138;C(138, 1, 4, 13, 28, 38);3;2.489051;10951;690
138;C(138, 1, 4, 13, 29, 52);3;2.489051;10951;690
138;C(138, 1, 4, 13, 31, 42);3;2.489051;10951;690
138;C(138, 1, 4, 13, 31, 55);3;2.489051;10951;690
138;C(138, 1, 4, 13, 36, 60);3;2.489051;10951;690
138;C(138, 1, 4, 13, 38, 57);3;2.489051;10951;690
138;C(138, 1, 4, 13, 49, 60);3;2.489051;10951;690
138;C(138, 1, 4, 14, 23, 52);3;2.489051;10951;690
138;C(138, 1, 4, 14, 31, 51);3;2.489051;10951;690
138;C(138, 1, 4, 14, 31, 56);3;2.489051;10951;690
138;C(138, 1, 4, 14, 33, 59);3;2.489051;10951;690
138;C(138, 1, 4, 14, 36, 61);3;2.489051;10951;690
138;C(138, 1, 4, 14, 41, 61);3;2.489051;10951;690
138;C(138, 1, 4, 14, 51, 57);3;2.489051;10951;690
138;C(138, 1, 4, 15, 24, 60);3;2.489051;10951;690
138;C(138, 1, 4, 15, 33, 42);3;2.489051;10951;690
