Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
159;C(159, 1, 6, 9, 43, 68);3;2.556962;24181;795
159;C(159, 1, 6, 20, 42, 50);3;2.556962;24181;795
159;C(159, 1, 6, 26, 34, 43);3;2.556962;24181;795
159;C(159, 1, 6, 26, 35, 68);3;2.556962;24181;795
159;C(159, 1, 6, 45, 61, 78);3;2.556962;24181;795
159;C(159, 1, 7, 17, 42, 63);3;2.556962;24181;795
159;C(159, 1, 7, 18, 44, 66);3;2.556962;24181;795
159;C(159, 1, 7, 23, 42, 73);3;2.556962;24181;795
159;C(159, 1, 8, 14, 37, 63);3;2.556962;24181;795
159;C(159, 1, 8, 18, 48, 77);3;2.556962;24181;795
159;C(159, 1, 8, 47, 61, 78);3;2.556962;24181;795
159;C(159, 1, 9, 52, 66, 69);3;2.556962;24181;795
159;C(159, 1, 11, 47, 51, 78);3;2.556962;24181;795
159;C(159, 1, 12, 17, 37, 58);3;2.556962;24181;795
159;C(159, 1, 12, 17, 55, 76);3;2.556962;24181;795
159;C(159, 1, 12, 18, 26, 46);3;2.556962;24181;795
159;C(159, 1, 12, 20, 38, 55);3;2.556962;24181;795
159;C(159, 1, 14, 20, 30, 52);3;2.556962;24181;795
159;C(159, 1, 14, 24, 36, 55);3;2.556962;24181;795
159;C(159, 1, 14, 34, 46, 75);3;2.556962;24181;795
159;C(159, 1, 14, 35, 66, 74);3;2.556962;24181;795
159;C(159, 1, 15, 18, 26, 69);3;2.556962;24181;795
159;C(159, 1, 15, 25, 63, 69);3;2.556962;24181;795
159;C(159, 1, 15, 28, 37, 63);3;2.556962;24181;795
159;C(159, 1, 18, 28, 34, 77);3;2.556962;24181;795
159;C(159, 1, 18, 28, 50, 61);3;2.556962;24181;795
159;C(159, 1, 19, 30, 66, 72);3;2.556962;24181;795
159;C(159, 1, 19, 34, 44, 66);3;2.556962;24181;795
159;C(159, 1, 21, 24, 36, 52);3;2.556962;24181;795
159;C(159, 1, 21, 30, 36, 55);3;2.556962;24181;795
159;C(159, 1, 21, 34, 38, 48);3;2.556962;24181;795
159;C(159, 1, 24, 42, 70, 78);3;2.556962;24181;795
159;C(159, 1, 25, 36, 42, 63);3;2.556962;24181;795
159;C(159, 1, 29, 36, 48, 68);3;2.556962;24181;795
159;C(159, 1, 30, 39, 54, 73);3;2.556962;24181;795
159;C(159, 1, 30, 52, 67, 73);3;2.556962;24181;795
159;C(159, 1, 30, 54, 57, 67);3;2.556962;24181;795
159;C(159, 1, 35, 39, 51, 64);3;2.556962;24181;795
159;C(159, 1, 39, 43, 50, 64);3;2.556962;24181;795
159;C(159, 1, 42, 60, 63, 70);3;2.556962;24181;795
