Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
291;C(291, 1, 9, 23, 113, 116);4;2.993104;789522;1455
291;C(291, 1, 11, 18, 74, 116);4;2.993104;789522;1455
291;C(291, 1, 13, 43, 51, 122);4;2.993104;789522;1455
291;C(291, 1, 13, 108, 112, 131);4;2.993104;789522;1455
291;C(291, 1, 17, 41, 54, 103);4;2.993104;789522;1455
291;C(291, 1, 20, 31, 88, 123);4;2.993104;789522;1455
291;C(291, 1, 22, 36, 84, 90);4;2.993104;789522;1455
291;C(291, 1, 24, 85, 125, 136);4;2.993104;789522;1455
291;C(291, 1, 31, 112, 122, 126);4;2.993104;789522;1455
291;C(291, 1, 37, 53, 81, 139);4;2.993104;789522;1455
291;C(291, 1, 37, 92, 120, 140);4;2.993104;789522;1455
291;C(291, 1, 38, 43, 51, 71);4;2.993104;789522;1455
291;C(291, 1, 45, 106, 118, 143);4;2.993104;789522;1455
291;C(291, 1, 57, 81, 102, 119);4;2.993104;789522;1455
291;C(291, 1, 59, 67, 102, 140);4;2.993104;789522;1455
291;C(291, 1, 67, 89, 99, 118);4;2.993104;789522;1455
291;C(291, 1, 84, 106, 139, 142);4;2.993104;789522;1455
291;C(291, 1, 88, 123, 137, 143);4;2.993104;789522;1455
