Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
326;C(326, 1, 6, 73, 103, 136);4;3.076923;1712843;1630
326;C(326, 1, 14, 119, 125, 143);4;3.076923;1712843;1630
326;C(326, 1, 15, 50, 56, 124);4;3.076923;1712843;1630
326;C(326, 1, 15, 96, 129, 138);4;3.076923;1712843;1630
326;C(326, 1, 16, 55, 67, 76);4;3.076923;1712843;1630
326;C(326, 1, 18, 30, 87, 112);4;3.076923;1712843;1630
326;C(326, 1, 19, 24, 83, 114);4;3.076923;1712843;1630
326;C(326, 1, 22, 40, 75, 90);4;3.076923;1712843;1630
326;C(326, 1, 22, 52, 129, 139);4;3.076923;1712843;1630
326;C(326, 1, 24, 29, 68, 104);4;3.076923;1712843;1630
326;C(326, 1, 30, 66, 117, 136);4;3.076923;1712843;1630
326;C(326, 1, 34, 39, 88, 134);4;3.076923;1712843;1630
326;C(326, 1, 44, 64, 113, 122);4;3.076923;1712843;1630
326;C(326, 1, 45, 102, 116, 126);4;3.076923;1712843;1630
326;C(326, 1, 47, 57, 63, 146);4;3.076923;1712843;1630
326;C(326, 1, 51, 63, 96, 119);4;3.076923;1712843;1630
326;C(326, 1, 56, 87, 124, 139);4;3.076923;1712843;1630
326;C(326, 1, 94, 111, 133, 147);4;3.076923;1712843;1630
