Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
408;C(408, 1, 6, 26, 96, 151);4;3.262899;5957397;2040
408;C(408, 1, 6, 34, 111, 126);4;3.262899;5957397;2040
408;C(408, 1, 6, 39, 94, 152);4;3.262899;5957397;2040
408;C(408, 1, 6, 41, 151, 167);4;3.262899;5957397;2040
408;C(408, 1, 6, 44, 143, 196);4;3.262899;5957397;2040
408;C(408, 1, 6, 47, 67, 185);4;3.262899;5957397;2040
408;C(408, 1, 6, 61, 93, 145);4;3.262899;5957397;2040
408;C(408, 1, 6, 67, 115, 155);4;3.262899;5957397;2040
408;C(408, 1, 6, 91, 149, 191);4;3.262899;5957397;2040
408;C(408, 1, 6, 97, 128, 167);4;3.262899;5957397;2040
408;C(408, 1, 6, 121, 152, 193);4;3.262899;5957397;2040
408;C(408, 1, 7, 25, 78, 115);4;3.262899;5957397;2040
408;C(408, 1, 7, 26, 93, 149);4;3.262899;5957397;2040
408;C(408, 1, 7, 26, 114, 170);4;3.262899;5957397;2040
408;C(408, 1, 7, 36, 60, 184);4;3.262899;5957397;2040
408;C(408, 1, 7, 54, 97, 127);4;3.262899;5957397;2040
408;C(408, 1, 7, 59, 90, 101);4;3.262899;5957397;2040
408;C(408, 1, 7, 65, 82, 184);4;3.262899;5957397;2040
408;C(408, 1, 7, 68, 153, 191);4;3.262899;5957397;2040
408;C(408, 1, 7, 90, 149, 191);4;3.262899;5957397;2040
408;C(408, 1, 7, 125, 162, 181);4;3.262899;5957397;2040
408;C(408, 1, 7, 132, 167, 185);4;3.262899;5957397;2040
408;C(408, 1, 8, 30, 124, 179);4;3.262899;5957397;2040
408;C(408, 1, 8, 54, 145, 167);4;3.262899;5957397;2040
408;C(408, 1, 8, 75, 87, 120);4;3.262899;5957397;2040
408;C(408, 1, 9, 22, 82, 138);4;3.262899;5957397;2040
408;C(408, 1, 9, 30, 86, 187);4;3.262899;5957397;2040
408;C(408, 1, 9, 31, 119, 166);4;3.262899;5957397;2040
408;C(408, 1, 9, 48, 73, 174);4;3.262899;5957397;2040
408;C(408, 1, 9, 52, 99, 184);4;3.262899;5957397;2040
408;C(408, 1, 9, 56, 81, 141);4;3.262899;5957397;2040
408;C(408, 1, 9, 61, 94, 176);4;3.262899;5957397;2040
408;C(408, 1, 11, 18, 101, 161);4;3.262899;5957397;2040
408;C(408, 1, 11, 27, 111, 152);4;3.262899;5957397;2040
408;C(408, 1, 11, 67, 115, 150);4;3.262899;5957397;2040
408;C(408, 1, 11, 87, 115, 134);4;3.262899;5957397;2040
408;C(408, 1, 11, 107, 153, 190);4;3.262899;5957397;2040
408;C(408, 1, 11, 107, 159, 174);4;3.262899;5957397;2040
408;C(408, 1, 12, 19, 115, 169);4;3.262899;5957397;2040
408;C(408, 1, 12, 42, 111, 119);4;3.262899;5957397;2040
408;C(408, 1, 12, 53, 149, 169);4;3.262899;5957397;2040
408;C(408, 1, 12, 65, 92, 150);4;3.262899;5957397;2040
408;C(408, 1, 12, 70, 91, 121);4;3.262899;5957397;2040
408;C(408, 1, 13, 30, 155, 177);4;3.262899;5957397;2040
408;C(408, 1, 13, 69, 86, 106);4;3.262899;5957397;2040
408;C(408, 1, 13, 79, 96, 182);4;3.262899;5957397;2040
408;C(408, 1, 13, 103, 126, 173);4;3.262899;5957397;2040
408;C(408, 1, 14, 23, 112, 165);4;3.262899;5957397;2040
408;C(408, 1, 14, 24, 157, 163);4;3.262899;5957397;2040
408;C(408, 1, 14, 65, 73, 113);4;3.262899;5957397;2040
408;C(408, 1, 14, 117, 123, 199);4;3.262899;5957397;2040
408;C(408, 1, 15, 54, 73, 171);4;3.262899;5957397;2040
408;C(408, 1, 15, 65, 70, 92);4;3.262899;5957397;2040
408;C(408, 1, 16, 25, 113, 118);4;3.262899;5957397;2040
408;C(408, 1, 16, 27, 99, 134);4;3.262899;5957397;2040
408;C(408, 1, 16, 44, 96, 101);4;3.262899;5957397;2040
408;C(408, 1, 16, 44, 155, 162);4;3.262899;5957397;2040
408;C(408, 1, 16, 55, 84, 174);4;3.262899;5957397;2040
408;C(408, 1, 16, 150, 173, 178);4;3.262899;5957397;2040
408;C(408, 1, 17, 41, 145, 156);4;3.262899;5957397;2040
