Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
15;C(15, 1, 2, 3, 4, 5);2;1.285714;0;75
15;C(15, 1, 2, 3, 4, 6);2;1.285714;0;75
15;C(15, 1, 2, 3, 4, 7);2;1.285714;0;75
15;C(15, 1, 2, 3, 5, 6);2;1.285714;0;75
15;C(15, 1, 2, 3, 5, 7);2;1.285714;0;75
15;C(15, 1, 2, 3, 6, 7);2;1.285714;0;75
15;C(15, 1, 2, 4, 5, 6);2;1.285714;0;75
15;C(15, 1, 2, 4, 5, 7);2;1.285714;0;75
15;C(15, 1, 2, 4, 6, 7);2;1.285714;0;75
15;C(15, 1, 2, 5, 6, 7);2;1.285714;0;75
15;C(15, 1, 3, 4, 5, 6);2;1.285714;0;75
15;C(15, 1, 3, 4, 5, 7);2;1.285714;0;75
15;C(15, 1, 3, 4, 6, 7);2;1.285714;0;75
15;C(15, 1, 3, 5, 6, 7);2;1.285714;0;75
15;C(15, 1, 4, 5, 6, 7);2;1.285714;0;75
15;C(15, 3, 4, 5, 6, 7);2;1.285714;0;75
15;C(15, 2, 4, 5, 6, 7);2;1.285714;0;75
