Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(350; 1, 28)";13;8,82808;700;8133498
"C(350; 3, 84)";13;8,82808;700;8133498
"C(350; 9, 98)";13;8,82808;700;8133498
"C(350; 11, 42)";13;8,82808;700;8133498
"C(350; 13, 14)";13;8,82808;700;8133498
"C(350; 14, 37)";13;8,82808;700;8133498
"C(350; 14, 87)";13;8,82808;700;8133498
"C(350; 14, 137)";13;8,82808;700;8133498
"C(350; 17, 126)";13;8,82808;700;8133498
"C(350; 27, 56)";13;8,82808;700;8133498
"C(350; 28, 51)";13;8,82808;700;8133498
"C(350; 28, 99)";13;8,82808;700;8133498
"C(350; 28, 149)";13;8,82808;700;8133498
"C(350; 29, 112)";13;8,82808;700;8133498
"C(350; 31, 168)";13;8,82808;700;8133498
"C(350; 33, 126)";13;8,82808;700;8133498
"C(350; 39, 42)";13;8,82808;700;8133498
"C(350; 41, 98)";13;8,82808;700;8133498
"C(350; 42, 61)";13;8,82808;700;8133498
"C(350; 42, 111)";13;8,82808;700;8133498
"C(350; 43, 154)";13;8,82808;700;8133498
"C(350; 47, 84)";13;8,82808;700;8133498
"C(350; 53, 84)";13;8,82808;700;8133498
"C(350; 56, 73)";13;8,82808;700;8133498
"C(350; 56, 123)";13;8,82808;700;8133498
"C(350; 56, 173)";13;8,82808;700;8133498
"C(350; 57, 154)";13;8,82808;700;8133498
"C(350; 59, 98)";13;8,82808;700;8133498
"C(350; 67, 126)";13;8,82808;700;8133498
"C(350; 71, 112)";13;8,82808;700;8133498
"C(350; 79, 112)";13;8,82808;700;8133498
"C(350; 81, 168)";13;8,82808;700;8133498
"C(350; 83, 126)";13;8,82808;700;8133498
"C(350; 84, 97)";13;8,82808;700;8133498
"C(350; 84, 103)";13;8,82808;700;8133498
"C(350; 84, 153)";13;8,82808;700;8133498
"C(350; 93, 154)";13;8,82808;700;8133498
"C(350; 98, 109)";13;8,82808;700;8133498
"C(350; 98, 141)";13;8,82808;700;8133498
"C(350; 98, 159)";13;8,82808;700;8133498
"C(350; 107, 154)";13;8,82808;700;8133498
"C(350; 112, 121)";13;8,82808;700;8133498
"C(350; 112, 129)";13;8,82808;700;8133498
"C(350; 112, 171)";13;8,82808;700;8133498
"C(350; 117, 126)";13;8,82808;700;8133498
"C(350; 126, 167)";13;8,82808;700;8133498
"C(350; 131, 168)";13;8,82808;700;8133498
"C(350; 143, 154)";13;8,82808;700;8133498
"C(350; 154, 157)";13;8,82808;700;8133498
"C(350; 168, 169)";13;8,82808;700;8133498
