Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(201; 1, 54)";10;6,7;402;973849
"C(201; 3, 19)";10;6,7;402;973849
"C(201; 3, 26)";10;6,7;402;973849
"C(201; 3, 41)";10;6,7;402;973849
"C(201; 4, 15)";10;6,7;402;973849
"C(201; 4, 84)";10;6,7;402;973849
"C(201; 5, 32)";10;6,7;402;973849
"C(201; 5, 69)";10;6,7;402;973849
"C(201; 6, 29)";10;6,7;402;973849
"C(201; 7, 24)";10;6,7;402;973849
"C(201; 7, 68)";10;6,7;402;973849
"C(201; 8, 33)";10;6,7;402;973849
"C(201; 8, 49)";10;6,7;402;973849
"C(201; 9, 11)";10;6,7;402;973849
"C(201; 10, 11)";10;6,7;402;973849
"C(201; 12, 37)";10;6,7;402;973849
"C(201; 12, 58)";10;6,7;402;973849
"C(201; 13, 43)";10;6,7;402;973849
"C(201; 14, 31)";10;6,7;402;973849
"C(201; 14, 48)";10;6,7;402;973849
"C(201; 15, 28)";10;6,7;402;973849
"C(201; 15, 95)";10;6,7;402;973849
"C(201; 17, 52)";10;6,7;402;973849
"C(201; 17, 79)";10;6,7;402;973849
"C(201; 18, 20)";10;6,7;402;973849
"C(201; 18, 22)";10;6,7;402;973849
"C(201; 18, 47)";10;6,7;402;973849
"C(201; 19, 41)";10;6,7;402;973849
"C(201; 20, 22)";10;6,7;402;973849
"C(201; 20, 73)";10;6,7;402;973849
"C(201; 23, 35)";10;6,7;402;973849
"C(201; 23, 36)";10;6,7;402;973849
"C(201; 23, 94)";10;6,7;402;973849
"C(201; 24, 49)";10;6,7;402;973849
"C(201; 25, 41)";10;6,7;402;973849
"C(201; 26, 57)";10;6,7;402;973849
"C(201; 26, 86)";10;6,7;402;973849
"C(201; 27, 34)";10;6,7;402;973849
"C(201; 27, 37)";10;6,7;402;973849
"C(201; 28, 62)";10;6,7;402;973849
"C(201; 28, 71)";10;6,7;402;973849
"C(201; 29, 42)";10;6,7;402;973849
"C(201; 29, 52)";10;6,7;402;973849
"C(201; 29, 65)";10;6,7;402;973849
"C(201; 30, 56)";10;6,7;402;973849
"C(201; 30, 59)";10;6,7;402;973849
"C(201; 31, 48)";10;6,7;402;973849
"C(201; 31, 83)";10;6,7;402;973849
"C(201; 33, 49)";10;6,7;402;973849
"C(201; 33, 59)";10;6,7;402;973849
"C(201; 34, 43)";10;6,7;402;973849
"C(201; 35, 62)";10;6,7;402;973849
"C(201; 35, 69)";10;6,7;402;973849
"C(201; 36, 40)";10;6,7;402;973849
"C(201; 37, 76)";10;6,7;402;973849
"C(201; 38, 42)";10;6,7;402;973849
"C(201; 38, 82)";10;6,7;402;973849
"C(201; 39, 46)";10;6,7;402;973849
"C(201; 39, 64)";10;6,7;402;973849
"C(201; 39, 70)";10;6,7;402;973849
"C(201; 40, 44)";10;6,7;402;973849
"C(201; 40, 51)";10;6,7;402;973849
"C(201; 41, 57)";10;6,7;402;973849
"C(201; 42, 65)";10;6,7;402;973849
"C(201; 44, 81)";10;6,7;402;973849
"C(201; 45, 50)";10;6,7;402;973849
"C(201; 45, 55)";10;6,7;402;973849
"C(201; 45, 79)";10;6,7;402;973849
"C(201; 46, 70)";10;6,7;402;973849
"C(201; 46, 72)";10;6,7;402;973849
"C(201; 47, 61)";10;6,7;402;973849
"C(201; 47, 75)";10;6,7;402;973849
"C(201; 47, 89)";10;6,7;402;973849
"C(201; 48, 53)";10;6,7;402;973849
"C(201; 48, 98)";10;6,7;402;973849
"C(201; 49, 74)";10;6,7;402;973849
"C(201; 50, 55)";10;6,7;402;973849
"C(201; 50, 82)";10;6,7;402;973849
"C(201; 50, 87)";10;6,7;402;973849
"C(201; 51, 55)";10;6,7;402;973849
"C(201; 51, 79)";10;6,7;402;973849
"C(201; 51, 94)";10;6,7;402;973849
"C(201; 53, 98)";10;6,7;402;973849
"C(201; 54, 74)";10;6,7;402;973849
"C(201; 56, 59)";10;6,7;402;973849
"C(201; 58, 71)";10;6,7;402;973849
"C(201; 58, 84)";10;6,7;402;973849
"C(201; 59, 85)";10;6,7;402;973849
"C(201; 60, 83)";10;6,7;402;973849
"C(201; 61, 78)";10;6,7;402;973849
"C(201; 61, 92)";10;6,7;402;973849
"C(201; 62, 69)";10;6,7;402;973849
"C(201; 63, 64)";10;6,7;402;973849
"C(201; 63, 70)";10;6,7;402;973849
"C(201; 63, 77)";10;6,7;402;973849
"C(201; 64, 88)";10;6,7;402;973849
"C(201; 65, 93)";10;6,7;402;973849
"C(201; 66, 83)";10;6,7;402;973849
"C(201; 66, 98)";10;6,7;402;973849
"C(201; 68, 86)";10;6,7;402;973849
"C(201; 70, 77)";10;6,7;402;973849
"C(201; 71, 84)";10;6,7;402;973849
"C(201; 72, 88)";10;6,7;402;973849
"C(201; 73, 75)";10;6,7;402;973849
"C(201; 78, 92)";10;6,7;402;973849
"C(201; 79, 94)";10;6,7;402;973849
"C(201; 80, 88)";10;6,7;402;973849
"C(201; 80, 91)";10;6,7;402;973849
"C(201; 80, 99)";10;6,7;402;973849
"C(201; 82, 87)";10;6,7;402;973849
"C(201; 83, 89)";10;6,7;402;973849
"C(201; 90, 91)";10;6,7;402;973849
"C(201; 91, 99)";10;6,7;402;973849
"C(201; 95, 96)";10;6,7;402;973849
