Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(255; 1, 117)";11;7,53543;510;2223907
"C(255; 3, 61)";11;7,53543;510;2223907
"C(255; 6, 37)";11;7,53543;510;2223907
"C(255; 6, 122)";11;7,53543;510;2223907
"C(255; 7, 54)";11;7,53543;510;2223907
"C(255; 9, 13)";11;7,53543;510;2223907
"C(255; 11, 12)";11;7,53543;510;2223907
"C(255; 12, 74)";11;7,53543;510;2223907
"C(255; 14, 108)";11;7,53543;510;2223907
"C(255; 16, 87)";11;7,53543;510;2223907
"C(255; 18, 26)";11;7,53543;510;2223907
"C(255; 18, 59)";11;7,53543;510;2223907
"C(255; 19, 72)";11;7,53543;510;2223907
"C(255; 21, 83)";11;7,53543;510;2223907
"C(255; 22, 24)";11;7,53543;510;2223907
"C(255; 23, 114)";11;7,53543;510;2223907
"C(255; 27, 46)";11;7,53543;510;2223907
"C(255; 27, 124)";11;7,53543;510;2223907
"C(255; 28, 39)";11;7,53543;510;2223907
"C(255; 29, 78)";11;7,53543;510;2223907
"C(255; 32, 81)";11;7,53543;510;2223907
"C(255; 33, 76)";11;7,53543;510;2223907
"C(255; 33, 94)";11;7,53543;510;2223907
"C(255; 36, 52)";11;7,53543;510;2223907
"C(255; 38, 111)";11;7,53543;510;2223907
"C(255; 39, 113)";11;7,53543;510;2223907
"C(255; 41, 48)";11;7,53543;510;2223907
"C(255; 42, 89)";11;7,53543;510;2223907
"C(255; 43, 69)";11;7,53543;510;2223907
"C(255; 44, 48)";11;7,53543;510;2223907
"C(255; 47, 111)";11;7,53543;510;2223907
"C(255; 49, 123)";11;7,53543;510;2223907
"C(255; 54, 92)";11;7,53543;510;2223907
"C(255; 56, 78)";11;7,53543;510;2223907
"C(255; 57, 116)";11;7,53543;510;2223907
"C(255; 63, 79)";11;7,53543;510;2223907
"C(255; 63, 91)";11;7,53543;510;2223907
"C(255; 64, 93)";11;7,53543;510;2223907
"C(255; 66, 67)";11;7,53543;510;2223907
"C(255; 66, 103)";11;7,53543;510;2223907
"C(255; 69, 127)";11;7,53543;510;2223907
"C(255; 71, 108)";11;7,53543;510;2223907
"C(255; 72, 104)";11;7,53543;510;2223907
"C(255; 77, 84)";11;7,53543;510;2223907
"C(255; 82, 96)";11;7,53543;510;2223907
"C(255; 86, 117)";11;7,53543;510;2223907
"C(255; 87, 101)";11;7,53543;510;2223907
"C(255; 88, 96)";11;7,53543;510;2223907
"C(255; 93, 106)";11;7,53543;510;2223907
"C(255; 97, 126)";11;7,53543;510;2223907
"C(255; 99, 112)";11;7,53543;510;2223907
"C(255; 121, 123)";11;7,53543;510;2223907
