Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(289; 3, 23)";12;8,02778;578;3710560
"C(289; 3, 25)";12;8,02778;578;3710560
"C(289; 4, 31)";12;8,02778;578;3710560
"C(289; 4, 63)";12;8,02778;578;3710560
"C(289; 5, 58)";12;8,02778;578;3710560
"C(289; 6, 46)";12;8,02778;578;3710560
"C(289; 6, 50)";12;8,02778;578;3710560
"C(289; 6, 139)";12;8,02778;578;3710560
"C(289; 7, 38)";12;8,02778;578;3710560
"C(289; 8, 29)";12;8,02778;578;3710560
"C(289; 8, 35)";12;8,02778;578;3710560
"C(289; 9, 75)";12;8,02778;578;3710560
"C(289; 11, 12)";12;8,02778;578;3710560
"C(289; 11, 13)";12;8,02778;578;3710560
"C(289; 11, 76)";12;8,02778;578;3710560
"C(289; 12, 13)";12;8,02778;578;3710560
"C(289; 12, 92)";12;8,02778;578;3710560
"C(289; 12, 93)";12;8,02778;578;3710560
"C(289; 13, 36)";12;8,02778;578;3710560
"C(289; 14, 33)";12;8,02778;578;3710560
"C(289; 14, 76)";12;8,02778;578;3710560
"C(289; 15, 44)";12;8,02778;578;3710560
"C(289; 15, 115)";12;8,02778;578;3710560
"C(289; 16, 37)";12;8,02778;578;3710560
"C(289; 16, 70)";12;8,02778;578;3710560
"C(289; 18, 125)";12;8,02778;578;3710560
"C(289; 19, 47)";12;8,02778;578;3710560
"C(289; 19, 62)";12;8,02778;578;3710560
"C(289; 20, 57)";12;8,02778;578;3710560
"C(289; 21, 40)";12;8,02778;578;3710560
"C(289; 21, 53)";12;8,02778;578;3710560
"C(289; 22, 24)";12;8,02778;578;3710560
"C(289; 23, 25)";12;8,02778;578;3710560
"C(289; 24, 26)";12;8,02778;578;3710560
"C(289; 24, 87)";12;8,02778;578;3710560
"C(289; 24, 89)";12;8,02778;578;3710560
"C(289; 26, 57)";12;8,02778;578;3710560
"C(289; 26, 103)";12;8,02778;578;3710560
"C(289; 27, 43)";12;8,02778;578;3710560
"C(289; 27, 64)";12;8,02778;578;3710560
"C(289; 28, 43)";12;8,02778;578;3710560
"C(289; 29, 49)";12;8,02778;578;3710560
"C(289; 30, 59)";12;8,02778;578;3710560
"C(289; 31, 45)";12;8,02778;578;3710560
"C(289; 32, 41)";12;8,02778;578;3710560
"C(289; 32, 67)";12;8,02778;578;3710560
"C(289; 32, 74)";12;8,02778;578;3710560
"C(289; 33, 36)";12;8,02778;578;3710560
"C(289; 33, 39)";12;8,02778;578;3710560
"C(289; 33, 61)";12;8,02778;578;3710560
"C(289; 35, 62)";12;8,02778;578;3710560
"C(289; 35, 99)";12;8,02778;578;3710560
"C(289; 36, 39)";12;8,02778;578;3710560
"C(289; 37, 58)";12;8,02778;578;3710560
"C(289; 37, 70)";12;8,02778;578;3710560
"C(289; 37, 77)";12;8,02778;578;3710560
"C(289; 38, 94)";12;8,02778;578;3710560
"C(289; 39, 59)";12;8,02778;578;3710560
"C(289; 40, 53)";12;8,02778;578;3710560
"C(289; 40, 114)";12;8,02778;578;3710560
"C(289; 41, 71)";12;8,02778;578;3710560
"C(289; 41, 76)";12;8,02778;578;3710560
"C(289; 42, 61)";12;8,02778;578;3710560
"C(289; 43, 81)";12;8,02778;578;3710560
"C(289; 43, 137)";12;8,02778;578;3710560
"C(289; 44, 48)";12;8,02778;578;3710560
"C(289; 45, 56)";12;8,02778;578;3710560
"C(289; 46, 50)";12;8,02778;578;3710560
"C(289; 46, 77)";12;8,02778;578;3710560
"C(289; 47, 62)";12;8,02778;578;3710560
"C(289; 47, 75)";12;8,02778;578;3710560
"C(289; 47, 90)";12;8,02778;578;3710560
"C(289; 48, 52)";12;8,02778;578;3710560
"C(289; 48, 79)";12;8,02778;578;3710560
"C(289; 48, 83)";12;8,02778;578;3710560
"C(289; 49, 69)";12;8,02778;578;3710560
"C(289; 50, 109)";12;8,02778;578;3710560
"C(289; 52, 83)";12;8,02778;578;3710560
"C(289; 52, 114)";12;8,02778;578;3710560
"C(289; 53, 63)";12;8,02778;578;3710560
"C(289; 53, 95)";12;8,02778;578;3710560
"C(289; 54, 86)";12;8,02778;578;3710560
"C(289; 54, 95)";12;8,02778;578;3710560
"C(289; 54, 128)";12;8,02778;578;3710560
"C(289; 55, 60)";12;8,02778;578;3710560
"C(289; 55, 65)";12;8,02778;578;3710560
"C(289; 55, 73)";12;8,02778;578;3710560
"C(289; 56, 86)";12;8,02778;578;3710560
"C(289; 57, 64)";12;8,02778;578;3710560
"C(289; 57, 103)";12;8,02778;578;3710560
"C(289; 57, 134)";12;8,02778;578;3710560
"C(289; 58, 98)";12;8,02778;578;3710560
"C(289; 59, 67)";12;8,02778;578;3710560
"C(289; 59, 88)";12;8,02778;578;3710560
"C(289; 59, 96)";12;8,02778;578;3710560
"C(289; 60, 65)";12;8,02778;578;3710560
"C(289; 60, 73)";12;8,02778;578;3710560
"C(289; 60, 113)";12;8,02778;578;3710560
"C(289; 61, 80)";12;8,02778;578;3710560
"C(289; 61, 104)";12;8,02778;578;3710560
"C(289; 62, 90)";12;8,02778;578;3710560
"C(289; 63, 95)";12;8,02778;578;3710560
"C(289; 63, 130)";12;8,02778;578;3710560
"C(289; 64, 82)";12;8,02778;578;3710560
"C(289; 65, 109)";12;8,02778;578;3710560
"C(289; 66, 72)";12;8,02778;578;3710560
"C(289; 66, 73)";12;8,02778;578;3710560
"C(289; 66, 122)";12;8,02778;578;3710560
"C(289; 67, 96)";12;8,02778;578;3710560
"C(289; 67, 116)";12;8,02778;578;3710560
"C(289; 67, 131)";12;8,02778;578;3710560
"C(289; 69, 75)";12;8,02778;578;3710560
"C(289; 70, 109)";12;8,02778;578;3710560
"C(289; 71, 100)";12;8,02778;578;3710560
"C(289; 71, 101)";12;8,02778;578;3710560
"C(289; 71, 140)";12;8,02778;578;3710560
"C(289; 72, 78)";12;8,02778;578;3710560
"C(289; 73, 78)";12;8,02778;578;3710560
"C(289; 73, 84)";12;8,02778;578;3710560
"C(289; 73, 91)";12;8,02778;578;3710560
"C(289; 74, 93)";12;8,02778;578;3710560
"C(289; 74, 140)";12;8,02778;578;3710560
"C(289; 76, 101)";12;8,02778;578;3710560
"C(289; 76, 123)";12;8,02778;578;3710560
"C(289; 77, 84)";12;8,02778;578;3710560
"C(289; 77, 91)";12;8,02778;578;3710560
"C(289; 78, 118)";12;8,02778;578;3710560
"C(289; 79, 83)";12;8,02778;578;3710560
"C(289; 79, 111)";12;8,02778;578;3710560
