Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(302; 1, 92)";12;8,19934;604;3834655
"C(302; 3, 26)";12;8,19934;604;3834655
"C(302; 4, 105)";12;8,19934;604;3834655
"C(302; 7, 40)";12;8,19934;604;3834655
"C(302; 8, 59)";12;8,19934;604;3834655
"C(302; 9, 78)";12;8,19934;604;3834655
"C(302; 12, 13)";12;8,19934;604;3834655
"C(302; 14, 141)";12;8,19934;604;3834655
"C(302; 16, 33)";12;8,19934;604;3834655
"C(302; 18, 95)";12;8,19934;604;3834655
"C(302; 19, 64)";12;8,19934;604;3834655
"C(302; 20, 79)";12;8,19934;604;3834655
"C(302; 22, 49)";12;8,19934;604;3834655
"C(302; 24, 125)";12;8,19934;604;3834655
"C(302; 25, 116)";12;8,19934;604;3834655
"C(302; 27, 68)";12;8,19934;604;3834655
"C(302; 28, 131)";12;8,19934;604;3834655
"C(302; 29, 50)";12;8,19934;604;3834655
"C(302; 30, 43)";12;8,19934;604;3834655
"C(302; 31, 134)";12;8,19934;604;3834655
"C(302; 32, 85)";12;8,19934;604;3834655
"C(302; 34, 89)";12;8,19934;604;3834655
"C(302; 35, 102)";12;8,19934;604;3834655
"C(302; 36, 39)";12;8,19934;604;3834655
"C(302; 37, 82)";12;8,19934;604;3834655
"C(302; 38, 135)";12;8,19934;604;3834655
"C(302; 41, 148)";12;8,19934;604;3834655
"C(302; 42, 121)";12;8,19934;604;3834655
"C(302; 44, 53)";12;8,19934;604;3834655
"C(302; 45, 88)";12;8,19934;604;3834655
"C(302; 47, 96)";12;8,19934;604;3834655
"C(302; 48, 99)";12;8,19934;604;3834655
"C(302; 52, 145)";12;8,19934;604;3834655
"C(302; 55, 74)";12;8,19934;604;3834655
"C(302; 57, 110)";12;8,19934;604;3834655
"C(302; 58, 63)";12;8,19934;604;3834655
"C(302; 60, 65)";12;8,19934;604;3834655
"C(302; 61, 126)";12;8,19934;604;3834655
"C(302; 66, 147)";12;8,19934;604;3834655
"C(302; 67, 124)";12;8,19934;604;3834655
"C(302; 70, 101)";12;8,19934;604;3834655
"C(302; 71, 112)";12;8,19934;604;3834655
"C(302; 72, 73)";12;8,19934;604;3834655
"C(302; 76, 119)";12;8,19934;604;3834655
"C(302; 77, 138)";12;8,19934;604;3834655
"C(302; 81, 98)";12;8,19934;604;3834655
"C(302; 83, 86)";12;8,19934;604;3834655
"C(302; 84, 91)";12;8,19934;604;3834655
"C(302; 87, 150)";12;8,19934;604;3834655
"C(302; 90, 129)";12;8,19934;604;3834655
"C(302; 93, 100)";12;8,19934;604;3834655
"C(302; 94, 127)";12;8,19934;604;3834655
"C(302; 97, 136)";12;8,19934;604;3834655
"C(302; 103, 114)";12;8,19934;604;3834655
"C(302; 104, 139)";12;8,19934;604;3834655
"C(302; 107, 122)";12;8,19934;604;3834655
"C(302; 108, 117)";12;8,19934;604;3834655
"C(302; 113, 128)";12;8,19934;604;3834655
"C(302; 118, 149)";12;8,19934;604;3834655
"C(302; 123, 142)";12;8,19934;604;3834655
"C(302; 132, 143)";12;8,19934;604;3834655
"C(302; 133, 146)";12;8,19934;604;3834655
