Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(207; 1, 61)";10;6,79612;414;1033055
"C(207; 2, 17)";10;6,79612;414;1033055
"C(207; 4, 34)";10;6,79612;414;1033055
"C(207; 4, 37)";10;6,79612;414;1033055
"C(207; 5, 61)";10;6,79612;414;1033055
"C(207; 7, 44)";10;6,79612;414;1033055
"C(207; 8, 63)";10;6,79612;414;1033055
"C(207; 8, 68)";10;6,79612;414;1033055
"C(207; 9, 11)";10;6,79612;414;1033055
"C(207; 9, 34)";10;6,79612;414;1033055
"C(207; 9, 35)";10;6,79612;414;1033055
"C(207; 9, 58)";10;6,79612;414;1033055
"C(207; 9, 80)";10;6,79612;414;1033055
"C(207; 9, 103)";10;6,79612;414;1033055
"C(207; 10, 11)";10;6,79612;414;1033055
"C(207; 10, 27)";10;6,79612;414;1033055
"C(207; 10, 85)";10;6,79612;414;1033055
"C(207; 13, 35)";10;6,79612;414;1033055
"C(207; 16, 59)";10;6,79612;414;1033055
"C(207; 16, 71)";10;6,79612;414;1033055
"C(207; 17, 41)";10;6,79612;414;1033055
"C(207; 18, 22)";10;6,79612;414;1033055
"C(207; 18, 47)";10;6,79612;414;1033055
"C(207; 18, 70)";10;6,79612;414;1033055
"C(207; 19, 72)";10;6,79612;414;1033055
"C(207; 19, 83)";10;6,79612;414;1033055
"C(207; 20, 22)";10;6,79612;414;1033055
"C(207; 20, 37)";10;6,79612;414;1033055
"C(207; 20, 54)";10;6,79612;414;1033055
"C(207; 25, 36)";10;6,79612;414;1033055
"C(207; 26, 70)";10;6,79612;414;1033055
"C(207; 27, 56)";10;6,79612;414;1033055
"C(207; 27, 59)";10;6,79612;414;1033055
"C(207; 27, 79)";10;6,79612;414;1033055
"C(207; 27, 82)";10;6,79612;414;1033055
"C(207; 28, 31)";10;6,79612;414;1033055
"C(207; 29, 64)";10;6,79612;414;1033055
"C(207; 29, 94)";10;6,79612;414;1033055
"C(207; 31, 47)";10;6,79612;414;1033055
"C(207; 31, 63)";10;6,79612;414;1033055
"C(207; 32, 45)";10;6,79612;414;1033055
"C(207; 32, 89)";10;6,79612;414;1033055
"C(207; 34, 82)";10;6,79612;414;1033055
"C(207; 36, 44)";10;6,79612;414;1033055
"C(207; 36, 71)";10;6,79612;414;1033055
"C(207; 36, 94)";10;6,79612;414;1033055
"C(207; 37, 45)";10;6,79612;414;1033055
"C(207; 38, 41)";10;6,79612;414;1033055
"C(207; 38, 63)";10;6,79612;414;1033055
"C(207; 38, 91)";10;6,79612;414;1033055
"C(207; 40, 44)";10;6,79612;414;1033055
"C(207; 40, 74)";10;6,79612;414;1033055
"C(207; 41, 90)";10;6,79612;414;1033055
"C(207; 43, 54)";10;6,79612;414;1033055
"C(207; 43, 55)";10;6,79612;414;1033055
"C(207; 43, 68)";10;6,79612;414;1033055
"C(207; 45, 55)";10;6,79612;414;1033055
"C(207; 45, 83)";10;6,79612;414;1033055
"C(207; 45, 101)";10;6,79612;414;1033055
"C(207; 47, 89)";10;6,79612;414;1033055
"C(207; 49, 54)";10;6,79612;414;1033055
"C(207; 49, 101)";10;6,79612;414;1033055
"C(207; 50, 55)";10;6,79612;414;1033055
"C(207; 50, 72)";10;6,79612;414;1033055
"C(207; 52, 67)";10;6,79612;414;1033055
"C(207; 52, 99)";10;6,79612;414;1033055
"C(207; 53, 67)";10;6,79612;414;1033055
"C(207; 53, 79)";10;6,79612;414;1033055
"C(207; 53, 81)";10;6,79612;414;1033055
"C(207; 54, 95)";10;6,79612;414;1033055
"C(207; 56, 62)";10;6,79612;414;1033055
"C(207; 56, 103)";10;6,79612;414;1033055
"C(207; 59, 80)";10;6,79612;414;1033055
"C(207; 61, 63)";10;6,79612;414;1033055
"C(207; 62, 81)";10;6,79612;414;1033055
"C(207; 62, 94)";10;6,79612;414;1033055
"C(207; 63, 77)";10;6,79612;414;1033055
"C(207; 63, 100)";10;6,79612;414;1033055
"C(207; 64, 77)";10;6,79612;414;1033055
"C(207; 64, 90)";10;6,79612;414;1033055
"C(207; 65, 72)";10;6,79612;414;1033055
"C(207; 70, 77)";10;6,79612;414;1033055
"C(207; 72, 73)";10;6,79612;414;1033055
"C(207; 72, 88)";10;6,79612;414;1033055
"C(207; 73, 101)";10;6,79612;414;1033055
"C(207; 73, 103)";10;6,79612;414;1033055
"C(207; 74, 90)";10;6,79612;414;1033055
"C(207; 76, 81)";10;6,79612;414;1033055
"C(207; 76, 82)";10;6,79612;414;1033055
"C(207; 80, 88)";10;6,79612;414;1033055
"C(207; 81, 85)";10;6,79612;414;1033055
"C(207; 83, 95)";10;6,79612;414;1033055
"C(207; 86, 97)";10;6,79612;414;1033055
"C(207; 86, 99)";10;6,79612;414;1033055
"C(207; 90, 97)";10;6,79612;414;1033055
"C(207; 98, 99)";10;6,79612;414;1033055
